# salmonsen/2/4/Articles.lst
#
index|Titel og indhold|0001 0003
|Bygdemagasinfondet i Norge bestemtes til Bygdemagasiners Indretning og anden almennyttig Brug|0338
|Bygdeting brugtes i Middelalderen i samme Bet. som Sysselting, se Syssel.|0338
|Bygdetønde ell. Hjemtønde brugtes tidligere fl. St. paa Landet i Norge som Maaleenhed|0338
|Bygdin, Kristians Amt, er den største Indsø i Jotunheimen|0338
|Bygdø (Ladegaardsøen), en Halvø V. f. Kria|0338
|Byge benævnes en ret kortvarig Nedbør ell. en forbigaaende Tiltagen af Vinden.|0338
|Bygelhorn, d. s. s. Buglehorn.|0338
|Bygelinie, en særlig Lufttrykfordeling, der ofte er ledsaget af udpræget Bygevejr|0338
|Bygflue, se Chlorops.|0338
|Byggeforeninger er opstaaede til at skaffe Ubemidlede lettere Adgang til sunde og praktisk indrettede Boliger|0338-0339
|Byggegrube kaldes den Udgravning, der maa tilvejebringes for Fundering af et Bygningsværk|0339
|Byggegrund kaldes det til Opførelsen af en Bygning indtagne Areal af Jordbunden|0339
|Byggehytter, de Skur e. l., der under Opførelsen af større Bygninger anvendtes til Kontorer ell. til Opholdssted|0339-0340
|Byggekontrakt, mellem Bygherre og Entreprenør ell. Haandværksmester Kontrakt om Udførelse af et Bygningsarbejde|0340
|Byggeplan er et Fællesnavn for de Tegninger, hvorefter en enkelt Bygning ell. et Bygningskompleks agtes opført|0340
|Byggeselskaber stiftes af Aktieselskaber, som indkøber større Arealer og bebygger dem med pekuniære Fordele for Øje|0340
|Byggeservitut, se Demarkationsservitut og Villaservitut.|0340
|Byggve, Guden Fröj's Tjener, Personliggørelse af Sædearten Byg|0340
|Bygherre kaldes den, paa hvis Opfordring og paa hvis Bekostning en Bygning opføres|0340
|Bygholm, Hovedgaard tæt V. f. Horsens|0340
|Bygholm Aa, lille Vandløb paa Jyllands Østkyst, udspringer c. 8 km NØ. f. Vejle|0340
|Bygholms Vejle, en Del af Limfjorden, som fra Løgstør Bredning trænger op mod N. i Vester Han Herred|0340
|Bygkorn (Hordeolum) kaldes Smaabylder paa Øjelaagene|0340
|Bygland, Herred, Sætersdals Fogderi, Nedenæs Amt|0340-0341
|Bygmester, se Arkitekt.|0341
|Bygning kaldes Opvarmning ell. Kogning med Alkalier, Kalk, Sæbe, Soda ell. Potaske|0341
|Bygningsafgift ell. Bygningsskat udgjorde næst efter Hartkornsskatten den vigtigste Del af de danske Statsskatter|0341
|Bygningsanker, se Anker.|0341
|Bygningsattest, der bevidner, at en Bygning er opført efter Loven|0341
|Bygningsentreprenør er den, som mod en fastsat Betaling overtager alle Arbejder ved en Bygnings Opførelse|0341
|Bygningsflugt kaldes særlig den af Autoriteterne fastsatte Linie mod Gaden|0341
|Bygningshaandværkere benævnedes opr. kun Stenhuggere, Murere og Tømrere|0341
|Bygningsingeniør er en Ingeniør, der giver sig af. med Vej- og Vandbygning|0341
|Bygningsinspektør kaldes den Embedsmand, hvis Hverv det er at føre Tilsyn med alle|0341
|Byggeforetagender|0341
|Bygningskommission, se Bygningsmyndigheder.|0341
|Bygningskonduktør kaldes den, der under Arkitektens Overopsyn leder det daglige Arbejde ved en Bygnings Opførelse|0341
|Bygningskonstruktioner. En Bygning har sit Skelet og sin Beklædning, sit konstruktive og sit dekorative Element|0341
|Bygningskunst (hertil Tavlerne »Bygningskunst« I-XII), Arkitektur|0341-0387
|Bygningslovgivning|0387-0388
|Bygningsmyndigheder. I Danmark er Justitsministeriet den øverste og for hele Landet fælles B.|0388-0389
|Bygningsoverslag, den Beregning, der udarbejdes over de med Bygningens Opførelse forbundne Udgifter|0389
|Bygningsreglement, se Bygningslovgivning.|0389
|Bygningsstillads, paa hvilket Arbejderne staar og Materialerne til Bygningen henlægges|0389
|Bygningsvedtægt, se Bygningslovgivning.|0389
|Bygningsvidenskab er Indbegrebet af al Viden, som vedrører Bygningsvæsenet|0389
|Bygrust, se Puccinia.|0389
|Bygsel svarer for Norges Vedk. nærmest til den danske Rets »Fæste«|0389-0390
|Bygsukker faas ved at opvarme Rørsukker til lidt over 160°|0390
|Bühler, Johann Georg, tysk Sanskritforsker, (1837-1898)|0390
|Byhorn, det Horn, hvormed Landsbyens Beboere i ældre Tid sammenkaldtes til Bystævne.|0390
|Byhyrde, i Jordfællesskabets Tid den af Bymændene i en Landsby til Vogtning af Byens Kvæg antagne Hyrde.|0390
|Bykle, Herred, Sætersdalen (Setesdalen) Fogderi, Nedenes Amt|0390
|Bylag var i Middelalderen Betegnelsen for forsk. Afgifter, der svaredes i Købstæderne|0390
|Bülau, Friedrich, tysk økonom, og polit. Forf. (1805-59)|0391
|bylaws brugtes i ældre eng. Ret om Vedtægter for større Korporationer og Købstadkommuner|0391
|Byld, se Absces.|0391
|Byleist ell. Byleift, i nordiske Gudesagn en Broder til Loke.|0391
|Bylgja (*c: Bølge) er i nordisk Gudetro en af Havguden Æges Døtre.|0391
|Byliner (»Meddelelse om det, som virkelig er hændet«) er Betegnelse for den russ, episke Folkedigtnings Heltesange|0391
|Bylotbay, se Baffinbay.|0391
|Bylov, se Landsbyvedtægt.|0391
|Bülow, en gl mecklenborgsk Adelsslægt|0391
|Bulow, Bernhard v., Fyrst, tysk Statsmand, (1849- )|0391-0392
|Bülow, Bernhard Ernst, dansk-tysk Diplomat og Statsmand, (1815-1879)|0392
|Bülow, Carl Ernst Johan, dansk Militær og Diplomat, (1814-1890)|0392
|Bülow, Diedrich Adam Heinrich, Friherre von, tysk Militærforfatter, (1757-1807)|0393
|Bülow, Frantz Christopher, dansk Officer, (1769-1844)|0393
|Bülow, Frederik Rubeck Henrik, dansk Officer, (1791-1858)|0393-0394
|Bülow, Hans Guido von, tysk Pianist og Komponist, (1830-1894)|0394-0395
|Bülow, Johan, dansk Hofmarskal og Godsejer, (1751-1828)|0395-0396
|Bülow, Karl Eduard v., tysk Forf. (1803-53)|0396
|Bülow, Oskar, tysk Retslærd, (1837-1907)|0396
|Bülow-Cummerow, Ernst v., tysk politisk Forf. (1775-1851)|0396
|Bymark brugtes tidligere særlig i Jordfællesskabets Tid om det hele til en Landsby hørende Omraade|0396
|Bünau, Heinrich, Greve, sachsisk Minister (1697-1762)|0396
|Bünden, se Graubünden.|0396
|Byneset, Herred, Strinden og Selbu Fogderi, Søndre Trondhjems Amt|0396
|Byng, George, Viscount Torrington, eng. Admiral, (1663-1733)|0396-0397
|Byng, John, eng. Admiral (1704-57)|0397
|Bynke, se Artemisia. - Abrod er d. s. s. Artemlsia Abrotanum (se Artemisia).|0397
|Bynkefugl, se Digesmutte.|0397
|Bynkershoek, Cornelis van, holl. Jurist, (1673-1743)|0397
|Byraad er i Danmark Betegnelsen for Købstædernes Kommunalbestyrelser|0397-0399
|Byrd, Fødsel, Slægt, Slægtskab, Slægtled.|0399
|Byrder paa fast Ejendom er et Udtryk af noget varierende Omfang|0399
|Byret kan bet. enten den i en By gældende Ret ell. den i en By virkende Domstol|0399
|Byrge, dansk Mandsnavn, d. s. s. Børge.|0399
|Bürger, Gottfried August, tysk Digter, (1747-1794)|0399-0400
|Bürgerliches Gesetzbuch, se Tyskland, »Retsvæsen«.|0400
|Bürgi, Joost (Justus Byrgius) (1552-1632)|0400
|Bürgien, Landsby i det schweiziske Kanton Uri|0400
|Bürkel, Heinrich, tysk Genre- og Landskabsmaler (1802-69)|0400
|Byrkelange, se Torsk.|0400
|Bürkner, Hago, tysk Xylograf, Raderer og Tegner, (1818-1897)|0400
|Byrom, John, eng. Mediciner og Stenografiopfinder, (1691-1763)|0400
|Byron, George Gordon, Lord, engelsk Digter, (1788-1824)|0400-0403
|Byron, Henry James, eng. Skuespilforfatter (1834-84)|0403
|Byron, John, eng. Viceadmiral (1723-86)|0403-0404
|Byronstrædet, Farvandet mellem Ny Hannover og Ny Mecklenburg af Bismarck Archipelet.|0404
|Bürstenbinder, Elisabeth, tysk Forfatterinde under Navnet E. Werner, (1838- )|0404
|Büsbach, Industriflække i Preussen, Rhin-Provinsen, 9 km ØSØ. f. Aachen|0404
|Büsch, Johan Georg, tysk økonomisk Forf. (1728-1800)|0404
|Büsching, Anton Friedrich, tysk Geograf og Statistiker (1724-93)|0404
|Büsching, Johann Gustav, tysk Forfatter,(1783-1829)|0404
|Byskat. Herved forstod man ved B. den faste aarlige Skat, som Købstæderne maatte erlægge til Kongen|0404
|Byskraa, se Landsbyvedtægt.|0404
|Byskriver kaldes fra gl Tid den Embedsmand, som besørger Retsskriverforretningerne ved Bytinget|0404
|Byssaceæ, en lille, til Laverne hørende Familie, som navnlig udmærker sig ved at have et ensartet, ikke geléagtigt Løv|0404
|Byssolit, se Asbest.|0404
|Byssos, et fint Klædningsstof, der ofte omtales af græske Forfattere som brugt i Østerlandene og i Grækenland|0404-0405
|Byssus Dill. Med dette Navn har man betegnet visse hvide, af løst forbundne Hyfer dannede sterile Mycelier|0405
|Byssus spindes af forsk. Muslinger|0405
|Byste, d. s. s. Buste.|0405
|Bystrom, Johan Niklas, sv. Billedhugger, (1783-1848)|0405
|Bystævne brugtes i Jordfællesskabets Tid om Forsamlinger af Bymændene i en Landsby|0405
|Bysvale, se Svaler.|0405
|Bysvend kaldtes i Middelalderens Retssprog de væbnede Mænd, som bistod Købstadøvrigheden|0405
|Byting er fra gl Tid Betegnelsen for den alm. ordinære Underret i Købstæderne|0405
|Bytningskommissionær, se Nummerbytningskommissionær.|0405
|Bütow, By i preuss. Prov. Pommern|0405
|Bytown, se Ottawa.|0405
|Bytownit, se Feldspat.|0405
|Bütschli, Otto, tysk Zoolog, (1848- )|0405
|Bytte i jur. Forstand, Retshandel, hvorved to Personer overdrager Ejendomsretten over Løsøregenstande til hinanden|0406
|Bytte, se Krigsbytte.|0406
|Bytteværdi, se Værdi.|0406
|Bytting (norsk), d. s. s. Skifting.|0406
|Bützow, By i Storhertugdømmet Mecklenburg-Schwerin|0406
|Byvedtægt, se Landsbyvedtægt.|0406
|Byzans (Byzantion, senere Konstantinopel), gr. Koloni i Thrakien ved det sydlige Indløb til Bosporos|0406
|Byzantinere, se byzantinsk Litteratur.|0406
|Byzantinisme, Betegnelse for et System, der stiller Stat og Kirke i nøje Forhold til hinanden|0406
|byzantinske Mønter er de Mønter, som prægedes i det østromerske, byzantinske Kejserrige (395-1453)|0406-0407
|byzantinske Rige (østromerske Rige, græske Kejserdømme)|0407-0410
|byzantinsk Kunst|0410-0413
|byzantinsk Litteratur|0413
|Byzantion, se Byzans.|0413
|Byzas, gr. Heros, Eponym for Byzantion|0413
|Bzura, Biflod til Weichsel, udspringer NØ. f. Lodz i Polen|0413
|Bächtold, Jacob, tysk Litteraturhistoriker, (1848-1897)|0413
|Bäckaskog, d. s. s. Beckakog.|0413
|Bäcklund, Albert Victor, sv. Matematiker, (1845- )|0413
|Bäckstrom, Edvard, sv. Digter, (1841-86)|0413-0414
|Bäckstrom, Helge Mattias, sv. Geolog, (1865- )|0414
|Bäckstrom, Oscar, sv. Skuespiller, (1854- )|0414
|Bäckstrom, Per Olof, sv. Embedsmand og Historiker (1806-92)|0414
|Bæcula, antik Stad i det tarraconensiske Spanien|0414
|Bæda, se Beda.|0414
|Baedeker, Karl, tysk Boghandler, (1801-1859)|0414
|Bäfven, Sø i det svenske Landskab Södermannland, har Afløb til Østersøen gennem Nyköpingsaaen.|0414
|Bæger, et mindre Drikkekar af cylindrisk ell. tøndelignende Form|0414-0415
|Bæger (bot), se Blomst.|0415
|Bægerbregne, se Cystopteris.|0415
|Bægerelement, se Galvanisk Batteri.|0415
|Bægeret (Crater), et lidet Stjernebillede paa den sydlige Himmel sønden for Løven og Jomfruen|0415
|Bægergopler, se Storgopler.|0415
|Bægerkoraller, se Koraller.|0415
|Bægerlav, se Cladonia.|0415
|Bægersvampe, Svampefamilie af Discomyceternes (Skivesvampenes) Orden|0415
|Bægna Elv, er en af Norges største Elve, 276 km lang|0415
|Bähr, Georg, tysk Bygmester, (1666-1738)|0415
|Bähr, Otto, tysk Retsforsker, (1817-1895)|0415-0416
|Bæk, se Flod.|0416
|Bækarve (Elatlne L.), Slægt af R.-Familien, enaarige, amfibiske Urter|0416
|Bækarvefamilien (Elatinaceæ), tokimbladede Urter af Ordenen Parietales, smaa, rodslaaende Vand- ell. Sumpplanter|0416
|Bække (i Valdemar II's Jordebog kaldet Bæcky), Sogn og Sogneby i det sydlige Nørrejylland, Ribe Amt, Andst Herred|0416
|Bækkeblomst, se Kabbeleje.|0416
|Bækkelaget, villamæssig Rebyggelse paa Østsiden af Kristianiafjorden, 5 km S. f. Hovedstaden.|0416
|Bækken, pelvis (se Afb. »Skelet« og »Baand«), er den nederste, »bækkenformede« Del af Kroppens Skelet|0416-0418
|Bækken bruges undertiden i Geografien som Betegnelse for en bred Indsænkning|0418
|Bækken (ital. piatti, fr. cymbale), Slaginstrument, der med den store Tromme, angiver Rytmen|0418
|Bækken for Kirkedøren, at lade udsætte, en i ældre Tid ret hyppig Form for Indsamling af milde Gaver|0418
|Bækkenforsnævring, den Formindskelse i det kvindelige Bækken, der kan vanskeliggøre ell. umuliggøre Fødslen|0418-0419
|Bækkenmaaling, Udmaaling af Rumforholdene i Kvindens Bækken|0419-0420
|Bækkeskov, Hovedgaard i Baarse Herred, NV. f. Præstø|0420
|Bækkestenene, to danske Runestene fra 10. Aarh. i Bække Sogn, c. 25 km NV. f. Kolding|0420
|Bækørred, se Laks.|0420
|Bælg (bot.), en enrummet Kapsel, der er dannet af et enkelt Frugtblad, og som aabner sig ved to Klapper|0420
|Bælg, i Jagtsprog Pelsdyrenes Skind.|0420
|Bælg i Orglet (o. a. l. Instrumenter), det Apparat, der opfanger og tilfører Piberne den fornødne Luft (Vind)|0420-0421
|Bælgkapsel, en enbladet, enrummet Kapsel, som kun aabner sig i Bugsømmen|0421
|Bælgplanter (Leguminales), Orden af tokimbladede og frikronede Planter, der især karakteriseres ved Frugten, Bælgen|0421
|Bælgsvulst, se Sæksvulst.|0421
|Bælt kaldes de to Sunde, der forbinder Kattegat og Østersøen og gaar mellem Jylland, Fyn og Sjælland|0421
|Bælte, se Dragt.|0421
|Bælte (geogr.), se Zone.|0421
|Bælte (mat.), se Kuglen.|0421
|Bæltedyr (Dasypodidæ), en Pattedyrfamilie, henhørende til Gumlernes Orden (Edentata)|0421-0423
|Bæltespænding var en lige ind i 19. Aarh. brugelig Art af Tvekamp bl. norske Bønder|0423-0424
|Bælttold, se Øresundstold.|0424
|Bælum (i Valdemar IFs Jordebog Beflum), Sogne- og Stationsby i det nordøstlige Nørrejylland, Hellum Herred, Aalborg Amt|0424
|Bændel, et smalt Baand, fremstilles enten ved Vævning som Baand ell. ved Hjælp af særlige Maskiner|0424
|Bændelorme (Céstoda) omfatter kun snyltende Former|0424-0427
|Bændeltang (Zostéra L.), Slægt af Vandaksfamilien, i Saltvand levende fleraarige Urter|0427
|Bændeltangsomraade (Bændeltangsbælte, Aalegræsbælte, Zosterabælte)|0427
|Bændsel (Søv.), et Stykke Garn ell. Tov, som bruges til at sammenholde to ell. fl. Parter af et Tov|0427
|Bænk, se Kanonbænk.|0427
|Bænkebidere er en Fam. af Isopodernes Orden|0427-0428
|Bænkebrev kaldtes i gl. Dage et Dokument, særlig et Vidnesbyrd, som var udstedt hjemme|0428
|Bænkegave (isl. bekkjargjof), en af Brudgommen til den paa Brudebænken siddende Brud skænket Gave|0428
|Bænkevælling bruges i fl. danske Dialekter om daarlig, sammenjasket Mad (»Ruskomsnusk«)|0428
|Bænkhage (se Flg.), et firkantet Stykke Jern, som skal fastholde et Bræt, der skal høvles|0428
|Bænkmejsel kaldes den Mejsel, der anvendes ved Arbejde paa Filebænken|0428
|Bær (bot.), en saftig, (i Reglen) flerfrøet og uopspringende Frugt uden Sten|0428
|Bær, Ordet bet. opr. en hvilken som helst »Bygd«, d. v. s. beboet Sted|0428-0429
|bære (Søv.). Kanoner kan b., naar de i Forbindelse med Kanonernes Sideretningsfrihed kan rettes mod Maalet|0429
|Bærebøjle, se Luftkabler.|0429
|Bæreevne. Hermed forstaas et Legemes (Byggemateriales) Evne til ait modstaa ydre Kræfters Paavirkning|0429-0430
|Bärens, Magdalene Margrete, f. Schäffer, dansk Blomstermalerinde, (1737-1808)|0430
|Bærentzen, Emilius Ditlev, dansk Portrætmaler og Litograf, (1799-1868)|0430
|Bæretraad til Ophængning al Luftkabler (s. d.) er et Staaltov, der bæres af Stativer e. l. med 50-150 m's Afstand.|0430
|Bærfrugter omfatter i daglig Tale saftige og mere ell. mindre stærkt farvede Frugter af forholdsvis ringe Størrelse|0430-0431
|Bærkarse, se Tropæolum.|0433
|Bærkogle (bot.), den korte, af kødfulde, sammenvoksede Kogleskæl dannede, bærlignende Kogle, som findes hos Ene.|0433
|Bærlyng, se Bølle.|0433
|Bärmann, Heinrich Joseph, tysk Klarinettist (1784-1847)|0433
|Bærme kaldes i Øl- og Vinfabrikationen den uklare Rest, som bliver tilbtage paa Fadene efter Tapningen|0433
|Bærme, de paa høje Jordskraaninger anbragte mindre Afsatser, der modarbejder Jordens Tilbøjelighed til at skride|0433
|Bærum, Herred, Aker og Fallo Fogderi, Akershus Amt|0433
|Bærums Jernværk i Bærum Herred, Akershus Amt|0433
|Bärwalde (Berwolde), By i preuss. Prov. Brandenburg|0433
|Bætica (Hispania B.), rom., af Augustus oprettet Prov. i det sydl. Spanien|0433
|bætiske Bjergsystem og bætiske Lavland, Navne, der undertiden bruges om Granadas Højland og Andalusiens Lavland|0433
|Bætyler, se Baityler.|0433
|Bætzmann, Samuel Fredrik, norsk Forf. og Journalist, (1841-1913)|0433-0434
|Bæver (Castor), en lille Gnaverslægt, der inden for Gnavernes store Orden henhører under Egern-Gruppen (Sciuromorphæ)|0434-0435
|Bæver, se Beavers.|0435
|Bæverdalen, d. s. s. Bøverdalen.|0435
|Bæverflod, Beaver River, se Churchill River.|0435
|Bævergejl (castoreum) er et Sekret, som indeholdes i særegne Punge, der forekommer hos begge Køn af Bæveren|0435
|Bæverhaler, plane, smalle Tegl-Tagsten, der lægges i to Lag|0435
|Bæverindianere, se Tinne.|0435
|Bæverrotte, en Benævnelse, der bruges om 2 store Gnaverformer|0435
|1) den kanadiske B., Moskusrotten ell. Bisamrotten (Fiber zibethicus), der hører til Studsmusenes Gruppe|0435-0436
|2) Den sydamerikanske B. (Myopotamus coypu) hører til Pigrotternes Gruppe|0436
|Bæverskind, Kastorskind, indførtes tidligere i meiget store Mængder til Europa fra Nordamerika|0436
|Bævreasp, se Asp.|0436
|Bævregræs, se Briza.|0436
|Bævrerust (Gymnospardngium Ørst.), en til Rustsvampe hørende Slægt|0436
|Bævresvampe (Tremellinaceæ), en til Proto-basidiomyceterne (se Basidiomyceter) hørende Fam.|0436-0437
|Baeyer, Adolf v., tysk Kemiker, (1835- )|0437
|Baeyer, Joseph Jakob, tysk Geodæt (1794-1885)|0437
|Bø, Herred, Vesteraalens og Lofotens Fogderi, Nordlands Amt|0437
|Bø, Herred, Nedre Telemarkens Fogderi, Bratsberg Amt|0437
|Böblingen, By i Kongeriget Württemberg|0437
|Bøchers Banke, Kattegat Østerrende, ligger 8 Sm. ØNØ. f. Læsø|0437
|Böckh, Philipp August (1785-1867), tysk Filolog|0437
|Böckh, Richard, tysk Statistiker, foreg.'s Søn (1824-1907)|0437-0438
|Böcklin, Arnold, schweizisk-tysk Maler, (1827-1901)|0438
|Bøckmann, Edvard, norsk Læge, (1849- )|0438
|Bøckmann, Frans, Købmand i Flensborg, (1669-1741)|0438-0439
|Bøckmann.|0439
|1) Marius Frimann Dahl, norsk Læge, (1846- )|0439
|2) Peter Wilhelm Kreydahl, norsk Biskop, (1851- )|0439
|Bøddel, se Skarpretter.|0439
|Bødestraffe (*c: Straffe, der bestaar i Udredning af Pengesummer)|0439-0440
|Bödiker, Tonio, tysk Forsikringsmand, (1843-1907)|0440
|Bødkerbænk, Værktøjskasse, hvori en Bødker gemmer sit Værktøj|0440
|Bødtcher, Ludvig Adolph, dansk Digter, (1793-1874)|0440
|Bødtker, Adam Trampe, norsk Filolog, (1866- )|0440-0441
|Bødtker, Bernt Anker, norsk Konsulatsembedsmand, (1831- )|0441
|Bødtker, Carl Fredrik Johannes, norsk Officer, (1851- )|0441
|Bødtker, Eyvind, norsk Kemiker, (1867- )|0441
|Bødtker, Sigurd, norsk Forf. og Teaterkritiker, (1866- )|0441
|Bødvar (af oldn. bod, Kamp), gl nord. Mandsnavn, betyder Kriger. B. Bjarke, se Bjarke.|0441
|Bøðvar Þórðdarson. Af dette Navn findes der 3 fornemme Høvdinge paa Island i 12. og 13. Aarh.|0441
|Bødvild, Datter al Sagnkongen Nidud, blev ved Volund Moder til Vidrik Verlandsøn|0441
|Bøe, Frants Diderik, norsk Maler, (1820-1891)|0441
|Bøf (fr. boeuf) er en Skive Oksefilet, der er banket med en Kødhammer og stegt paa en Pande.|0441-0442
|Bøffel (Bubalus) en Afdeling af Okseslægten (Bos), mest karakteriseret ved deres store, kantede Horn|0442-0443
|Bøffelhud, se Huder.|0443
|Bøffellæder kaldes i Handelen al Slags tyndt udspaltet Læder, der anvendes til Møbelbetræk|0443
|Bøg (Fagus L.), Slægt ,af Skaalfrugtfam., Træer med tosidet Bladstilling og affaldende Akselblade|0443-0446
|Bøgebjerg, ogsaa kaldet Digrbanke, trigonometrisk Station paa den fra Fyns Østside mod N. udskydende Halvø Hindsholm|0446
|Bøgebjerg, Rasmus Sørensen, dansk Billedhugger, (1859- )|0446
|Bøgeordenen (Fagales), Orden af tokimbladede og frikronede Planter, Træer ell. Buske|0446-0447
|Bøgeskrække (Stor Skallesluger), se Skalleslugere.|0447
|Bøgespinder (Dasychlra pudibunda). Sommerfugl hørende til Spindernes Familie|0447
|Bøgestrømmen, den østligste Del af Smaalands Farvandet|0447
|Bøgevig, Agersø Sund, Bugten mellem Egholm og Agersø, der benyttes en Del som Ankerplads.|0447
|Bøggild, Bernhard, Prof. ved den kgl. Veterinær- og Landbohøjskole i Kbhvn, (1858- )|0447
|Bøggild, Ove Ba1thasar, dansk Mineralog, (1872- )|0447
|Bøgh, Carl Henrik, dansk Dyrmaler, (1827-1893)|0447-0448
|Bøgh, Erik, dansk Forf.,(1822-1899)|0448-0449
|Bøgh, Georg Julius, dansk Handelsgartner, (1821-1904)|0449
|Bøgh, Johan Wallace Hagelsteen, norsk Forf. og Museumsdirektør, (1848- )|0449
|Bøgh, Nicolaj Seidelin, dansk Forf., (1843-1905)|0449
|Bøghjort, se Eghjorte.|0449
|Bøgildgaard, Opdragelsesanstalt for straffede, vanartede og forsømte Børn, ved Kjellerup, mellem Silkeborg og Viborg|0449-0450
|Böhlau, Helene, tysk Forfatterinde, (1859- )|0450
|Böhle, Fritz, tysk Maler, Raderer og Billedhugger, (1873- )|0450
|Böhm, Joseph, østerr. Plantefysiolog, (1831-1893)|0450
|Böhm, Joseph Edgar, tysk-eng. Billedhugger, (1834-1890)|0450
|Böhm-Bawerk, se Bohm von Bawerk.|0450
|Böhme, Jacob, tysk Teosof, (1575-1624)|0450-0451
|Böhmen (tsch. Cechy) (se Kortet »Østerrig«), Kongerige og Kronland under det østerr.-ung. Monarki|0451-0457
|Böhmer, Eduard, tysk Teolog og Romanist (1827-1906)|0457
|Böhmer, Johann Friedrich, tysk Historiegransker, (1795-1863)|0457
|Böhmert, Karl Victor, tysk Socialøkonom, (1829- )|0457-0458
|Böhmerwald, de bøhmisk-bayerske Skovbjerge kaldes en Række Bjergdrag|0458
|Böhmes Hammer. Laboratorieapparat til Komprimering af Cementmørtellegemer, hvis Styrke skal undersøges.|0458
|Böhmisch Brod (tschechisk Cesky Brod), By i det østerrigske Kronland Böhmen, c. 30 km Ø. i Prag|0458
|Böhmisch Kamnitz, By i det østerr. Kronland Böhmen, c. 25 km NØ. f. Tetschen|0458
|Böhmisch-Leipa (tschechisk Ceska Lipa). By i den nordlige Del af det østerr. Kronland Böhmen|0458
|Böhmisch-Trübau (tsch. Ceská Trebová), By i den østlige Del af det østerrigske Kronland Böhmen|0458
|Bøhmiske Brødre, ogsaa kaldet mähriske Brødre, var et religiøst Samfund, der i 15. Aarh. udviklede sig af Hussitterne|0458-0459
|bøhmiske Mellembjerge, se Böhmen.|0459
|bøhmisk Granat, d. s. s. Pyrop, se Granat.|0459
|bøhmisk Litteratur og Sprog, se tschechisk Litteratur og Sprog.|0459
|bøhmisk Topas, se Kvarts,|0459
|Böhm von Bawerk. Eugen, østerr. Socialøkonom, (1851-1914)|0459
|Bøhn, Albert, norsk Politiker, (1836-1913)|0459
|Bøhn, Gudbrand, norsk Violinist, (1839-1906)|0459
|Böhtlingk, Otto, russisk (tysk) Sanskritist, (1815-1904)|0459-0460
|Bøje (Søv.) ell. Søtønde er en hul Jernbeholder, der kan flyde paa Vandets Overflade,|0460
|Bøjelighed, se Elasticitet.|0460
|Bøjelighedsprøver tjener til at undersøge Metallers Sejghed|0460
|Bøjemuskler, se Muskler.|0460
|Bøjestraffen er en af de i den danske Straffelov for Krigsmagten (fra 1881) hjemlede Fængselsstraffe|0460
|Bøjg (egl. Krumning) er Navnet paa en slangeagtig Jutul, som spiller en Rolle i norske Sagn|0460
|Bøjlenaal (lat. fibula), alm. Nytte- og Prydgenstand, især fra forhistorisk Tid|0460-0462
|Bøjning, Lysets (Diffraktion), Lysstraalers Afvigelse fra den Retning, de efter den geom. Optiks Love vilde faa|0462-0466
|Bøjning. En Bjælke siges at være paavirket til B., naar den angribes af Kræfter, der er vinkelrette paa Længderetningen|0466
|Bøjning, se Fleksion.|0466
|Bøjningsforsøg tjener til at bestemme et Materiales Bøjningsstyrke ell. Bøjningselasticitet|0466
|Bøjten (Søv.; af det holl. buiten), en Benævnelse paa »Ydre«, der navnlig tidligere brugtes til Søs i forsk. Forbindelser|0466
|Böjyk-dere, se Bujukdere.|0466
|Bökel, Wllemm, se Beukelsz.|0466
|Bølgebevægelse (Undulation) er Navnet paa en Bevægelsestilstand, der skrider frem gennem et Legeme ell. en Række Legemer|0466-0468
|Bølgeblik er Blik, der er valset ell. presset i en Række ens og parallelle Bølger|0468
|Bølgebryder kaldes en Dæmning, hvis Bestemmelse er at yde Dækning ell. supplere den naturlige Dækning for en Red ell. en Havn|0468
|Bølgedæmpning. Allerede i Oldtiden var det bekendt, at Havets Bølger kunde dæmpes ved Olie paa Vandoverfladen|0468-0469
|Bølgegang, se Bølgebevægelse.|0469
|Bølgekam, den øverste skarpe Kant ell. Kam af en Bølge.|0469
|Bølger, se Bølgebevægelse.|0469
|Bølgeskærm er en langs Ydersiden af en Havnemole opført Mur ell. Trævæg, der skal give Læ mod Storm og Bølgesprøjt.|0469
|Bølgeslagslinier ell. Bølgefurer kaldes lave, bølgeformede Forhøjninger og Fordybninger paa Sandbund i Nærheden af Stranden|0469
|Bølle, et dansk Slang-Ord, som opstod i Sommeren 1885|0469
|Bølle, norsk Bærlyng (Vaccinium L.), Halvbuske ell. Buske med spredte og kortstilkede Blade|0469-0470
|Bølle, en uddød dansk Adelsslægt, som kendes fra Beg. af 15. Aarh.|0470
|Bølle, Søren, en dansk Student, som omkr. 1740 kom til Drammen og der stiftede Zionittersekten|0470
|Bøllefamilien (Vacciniaceae), tokimbladede og helkronede Planter af Tohornedes Orden, Halvbuske ell. Buske|0470
|Bølling, Herred i det vestlige Nørrejylland, Ringkjøbing Amt|0470
|Bölte, Amalie, tysk Forfatterinde (1811-91)|0470
|Bøltorn, Boltorn, i nordiske Gudesagn en Jætte, Fader til Bestla (Asernes Stammoder).|0470
|Bølværk (Odin), d, s. s. Bolværk.|0470
|Bømmelfjorden er den ydre Del af Hardangerfjorden mellem Fastlandet paa den ene Side og en Række Øer paa den anden.|0470-0471
|Bømmeløen, en større Ø i Søndre Bergenhus Amt|0471
