# salmonsen/2/3/Articles.lst
#
index|Titel og indhold|0001 0003
|Bezetter (fr. bezette), Sminkelapper|0173
|Béziers, By i det sydøstlige Frankrigs Arrondissementshovedstad i Dept Hérault|0173
|Bézique (fr. bésigue), Kortspil|0174
|Bezirk], Kreds, Distrikt, Jurisdiktions- og Forvaltningsomraade i Tyskland og Østerrig|0174
|Bezoar er forskelligartede Konkrementer|0174
|Bezoardicum, tidligere Betegnelse for Gift og Pest fordrivende Middel|0174
|Bezoarged (Capra ægagrus), se Geder|0174
|Bezoarrod, se Bezoardicum|0174
|Bezoarsten, se Bezoar|0174
|Bezold , Carl, tysk Assyriolog og Orientalist, (1859- )|0174-0175
|Bezold, Friedrich, tysk Ørelæge, (1842-1908)|0175
|Bezold, Friedrich von, tysk Historiker, (1848- )|0175
|Bézout, Étienne (1730-83), fr. Matematiker|0175
|Bezsonov, Peter Aleksèjevitsch, Folklorist paa slavisk Omraade (1828-98)|0175
|Bezzenberger, Adalbert, tysk Sprogforsker, (1851- )|0175
|Bhadrabahu, den næstsidste af Jainaernes (s. d.) Patriarker|0175
|Bhaga (Sanskrit: »Lykke-Giveren«, ell. blot »Lykke«, ogsaa særlig »Elskov«)|0175-0176
|Bhagalkhand, d. s. s. Bagalkhand|0176
|Bhagalpur, se Bagalpur|0176
|Bhagavadgita, »den Helliges Sang«, ind. Læredigt af religiøs-filos. Indhold|0176-0177
|Bhagava(n)t (af Sanskrit bhaga [s. d.], »Lykke«), i Indien Betegnelse for højere og guddommelige Væsener og hellige Personer|0177
|Bhagavata (af Sanskrit: Bhagavar[n]t, »den hellige, salige« *c: Vishnu, s. d.)|0177
|Bhagavata-Purana, »den om Bhagavat (*c: Vishnu) handlende Purana«|0177
|Bhagavati (»den hellige Lære«), den 5. af Jaina'ernes Anga'er|0177
|Bhagiratha, ind. Sagnkonge|0177
|Bhagirati, Kildeflod til Ganges|0177
|Bhagulpore, d. s. s. Bagalpur|0177
|Bhairava (Sanskrit: »Gruelig«), Civa's orgiastiske Fremtrædelsesform|0177
|Bhakti (Sanskrit: »Hengivenhed«) i de nyere ind. Religioner|0177-0178
|Bhakti-Sutra, et Skrift af Candilya|0178
|Bhamo (Bamo, Bhanmo, birmansk Bhanmav, kinesisk Sinhai, *c: Ny Marked), By i det nordlige Birma|0178
|Bhandara, Distrikt i Divisionen Nagpur i de britisk-indiske Centralprovinser|0178
|Bhanmo, se Bhamo|0178
|Bhar, se Bahar|0178
|Bharadvaja, Forf. af Hymnerne i 6. Bog af Rigveda|0178
|Bharata,|0178
|1) ind. Kongeslægt og Folk|0178
|2) Navn paa fl. sagnhistoriske Konger|0178
|3) Forf. af en Poetik|0178
|Bharatpur, se Bhartpur|0178
|Bharavi, ind. Epiker|0178
|Bharotsh, se Barotsh|0178
|Bhartpur (Bharatpur, eng. Bhurtpore), indobritisk Vasalstat, Prov. Radshputana|0178
|Bhartrihari,|0178
|1) Forf. ell. snarere blot antagen Forf. til én Samling af 300 poetiske Tankesprog|0178-0179
|2) Hari ell. B., Forf. til det grammatiske Arbejde Vakyapadiya|0179
|3) se Bhatti|0179
|Bhaskara (ell. Bhaskarâcarya), ind. Matematiker og Astronom, (1114- )|0179
|Bhatgang, se Bhatgaon|0179
|Bhatgaon (fordrejet Bhatgang, ogsaa kaldet Dharmaputra), betydelig By i den uafhængige Stat Nepal i Forindien|0179
|Bhatti (ell. Bhartrihari), en af Indernes betydeligste episke Digtere|0179
|Bhavabhuti, en af Indiens betydeligste dramatiske Forf.|0179
|Bhavålpur, se Bahavalpur|0179
|Bhavnagar (Bhaunagar, eng. Bhovunggur), Tributstat i den indobritiske Prov. Bombay|0179
|Bheel, eng. Skrivemaade for Bhil (s. d.)|0179
|Bheng, se Haschisch.|0179
|Bhikshu (Sanskrit bhikshu, »Tigger«), se Brahmaner|0179
|Bhil, et i den vestlige Del af Forindien boende Folkeslag|0179-0180
|Bhilsa (Vidica), By i den indo-britiske Vasalstat Gvalior i Prov. Central-Indien|0180
|Bhima, den betydeligste venstre Biflod til Krishna ell. Kistna i det mellemste Forindien|0180
|Bhima-Ghora ell, Bhim-Ghora, Valfartssted for Hinduerne i Distriktet Sholapur i den britisk-indiske Provins Bombay|0180
|Bhiwani (Biwani), By i Britisk-Indien, Prov. Pandshab|0180
|Bhoja,|0180
|1) vidtudbredt ind. Kongeslægt og Folk|0180
|2) Navn paa fl. Konger saavel i Sagntiden som i den hist. Tid|0180
|Bhojpatr, se Bhurdsha.|0180
|Bhooj, se Bhudsh.|0180
|Bhopal, indobritisk Vasalstat i Forindien, Agentskabet Central-Indien|0180
|Bhot (tibetansk Bod-pa), Navn for de til den tibetanske Folkegruppe hørende Folk|0180
|Bhotan, se Bhutan.|0180
|Bhotia, se Bhot.|0180
|Bhrigu,|0180
|I. Pluralis: En af de fornemste Brahman-Slægter i Indien|0180
|II. Singularis: B.'s Stamfader, en Rishi, der nævnes som Forf. til et Par Hymner i Rigveda|0180-0181
|Bhudsh (eng. Bhooj), Hovedstad i Tributstaten Katsh i det indobritiske Præsidentskab Bombay|0181
|Bhumidj, se Kolh.|0181
|Bhurdsha, Bhurja, Bhurjapattra er indiske Navne paa en Birkeart, Betula Bhojpatr|0181
|Bhuta (Sanskrit »Væsen«).|0181
|1) Et Væsen i videste Forstand, ogsaa særlig de 5 (hos Buddhisterne 4) Elementer|0181
|2) En Klasse uhyggelige Væsner (Spøgelser, Aander)|0181
|3) Betegnelse for de af ukultiverede Folk i Sydindien dyrkede Aander|0181
|Bhutan (Bhotan), indobritisk Vasalstat paa Sydskraaningen af det østlige Himalaja|0181-0182
|Bhutja, se Bhot.|0182
|Bi-, lat. Forstavelse, svarende til dansk dobbelt- ell. tve-|0182
|bi, Bi- (Adverb., Præfiks)|0182
|Bi, kem. Tegn for Grundstoffet Vismut.|0182
|bi (Søv.). Dreje b. er at dreje et Sejlskib op i Vinden|0182
|Biabanak, Oasegruppe i den store persiske Ørken|0182
|Biafra-Bugten (Biafarabai), den inderste Del af den store Guineabugt, paa Afrikas Vestside|0182
|Biala, By i Kejserdømmet Østerrig, det vestlige Galizien|0182
|Biala, se Bjela.|0182
|Bialoviésker-Urskoven, se Bjelovesher-Urskoven.|0182
|Bialystok, se Bjelostok.|0182
|Biancavilla, By paa Sicilien, Proy. Catania|0182
|Bianchi, Nicomede, ital. Historiker, (1818-1886)|0182
|Bianchi-Giovini, Angelo, kaldet Aurelio, ital. Forf. (1799-1862)|0182
|Bianco, Andrea, venetiansk Geograf i 15. Aarh.|0182
|Biandrata, se Blandrata, G.|0182
|Biandri (lat.-gr.), en Kvindes Ægteskab med to Mænd samtidig.|0182
|Biard, Auguste Francois, fr. Maler, (1798-1882)|0182-0183
|Biarki (lat.-gr.), se Diarki.|0183
|Biarritz (bask. Miarritze), Fiskerleje og Søbad i Frankrig, Arrond. Bayonne|0183
|Biart, Lucien, fr. Forf., (1829-1897)|0183
|Bias, c. 570 f. Kr., fra Priene i lonien, en af Grækenlands saakaldte 7 Vise|0183
|Biasca, Flække i det schweiziske Kanton Ticino|0183
|Biasse, raa levantinsk Silke.|0183
|Biavl|0183-0188
|bibamus (lat.), »lad os drikke«.|0188
|Biban (arab.: »Port«), en berømt, meget snæver og 25 km lang Dalkløft i Algier|0188
|Bibars ell. Beïbars, Navn paa to ægyptiske Sultaner af det bahritiske Mamelukdynasti.|0188
|1) B. I, opr. Slave2)|0188
|B. II, opr. en tscherkessisk Slave|0188
|Bibbiena, se Bibiena.|0188
|Bibbiena, Bernardo Dovizi da, ital. Digter (1470-1520)|0188
|Bibel (gr. *tà biblía* *c: Bøgerne) er Navnet paa den kristne Kirkes hellige Skr.|0188-0193
|Bibelforbud, d. v. s. Forbud mod, at Lægfolk læser Biblen|0193
|bibelot (fr.), egl. et Værktøj ell. et Redskab uden særlig Værdi|0193
|Bibeloversættelser paa moderne Sprog|0193-0194
|Bibelselskaber virker for Biblens Udbredelse|0194-0195
|bibelsk Arkæologi ell. bib. Oldtidsvidenskab kaldes den Videnskab|0195
|bibelsk Dogmatik, en undertiden brugt Betegnelse for den bibelske Teologi|0195
|bibelsk Filologi, den Del af Filologien, der angaar Biblens Tekst|0195
|bibelsk Historie, Fremstilling af Biblens hist. Indhold|0195-0196
|bibelsk Indledning, ell. Isagogik|0196
|bibelsk Teologi|0196-0197
|Biber, Heinrich Johann Franz von, tysk Violinvirtuos (1644-1704)|0197
|Biberach, By i Kongeriget Württemberg, Prov. Donaukreis|0197
|Bibernelle (Poterium L.), Slægt af Rosenfam.|0197
|biberon (fr., af lat. bibere, drikke), Dieflaske|0197
|Bibesco,|0197
|1) Dimitri Barbo, rum. Fyrste (1801-69)|0197
|2) Georg, rum. Fyrste (1804-73)|0197
|Bibiena (Bibbiena), bolognesisk Kunstnerfamilie,|0197
|l) Fernando (1657-1743)|0198
|2) Francesco (1659-1739)|0198
|Bibionidæ, en til Myggene hørende Fam.|0198
|Biblia pauperum *c: de fattiges Bibel, er Benævnelsen paa de i 14.-15. Aarh. meget udbredte populære Træsnits-Værker|0198
|Bibliofil (gr.), Bogelsker (smlg. Bibliofili).|0198
|Bibliofili (gr.: »Boglibhaveri«), Betegnelse for Lidenskaben for at samle Bøger|0198
|Bibliografi (gr.: egl. »Bogafskrivning«)|0198-0202
|Bibliographisches Institut i Leipzig|0202-0203
|Bibliolatri (gr.), Bibeldyrkelse|0203
|Biblioliter (»Bogforsteninger«), gamle jordfundne, forkullede ell. af mineralske Opløsninger gennemtrængte Haandskrifter|0203
|Bibliologi (gr.), Boglære, d. s. s. Bibliografi|0203
|Bibliotaf, en, der er karrig med Bogudlaan|0203
|Bibliotek, Boglager|0203-0207
|Bibliotekar|0207-0208
|Biblioteksbygninger|0208
|Biblioteksteknik|0208-0215
|Biblioteksvidenskab, se Biblioteksteknik.|0215
|Biblist (i Middelalderen), Bibelfortolker, Bibelkender,|0215
|Biblistik, Bibelkundskab.|0215
|Bibloster (bot.) kaldes skedehindeagtige Udviklinger paa Blostret|0215
|Bibra, Ernst v., tysk Naturforsker (1806-78)|0215
|Bibracte, Oldtidsby i Frankrig, nu Mont Beuvray, nær Autun i Dept Séine-et-Loire,|0215
|Bibæger (bot.) kaldes visse bladformede Flige|0215
|Bicarbonas natricus (lat.), Betegnelse for tvekulsurt Natron, Natriumbikarbonat.|0215
|Biceller, se Spalteaabning.|0215
|biceps (lat.), »med dobbelt Hoved«, Tilnavn til Guden Janus (s. d.).|0215
|Biceps, Armens tvebugede Bøjemuskel|0215-0216
|Bicester, By i det eng. Grevskab Oxford|0216
|Bicêtre, berømt Hospital, l km S. f. Paris|0216
|Bichat, Marie Francois Xavier, fr. Læge (1771-1802)|0216
|Bichir, Bikir, se Ganoider.|0216
|Bicinium (lat., af bis, to Gange, og cánere, at synge), et Musikstykke for to Stemmer|0216
|Bickell, Gustav Wilhelm Hugo, tysk Orientalist og kat. Teolog, (1838-1906)|0216
|Bicocca, Landsby i Norditalien, Prov. Lombardiet|0216
|Bicornes, se Tohornede.|0216
|Bicske, Flække i det vestlige Ungarn, Komitatet Fejer (Stuhlweissenburg)|0216
|Bicuhybafedt, Bicuiba-, Ucuhuba-, Urucabafedt|0216
|Bicycle, se Cykel.|0216
|Bid er Betegnelsen for den Maade, hvorpaa Overtandrækken og Undertandrækken er samlede i Hvile|0216
|Bid er Fællesbenævnelsen for de Redskaber, man til Ridning og Kørebrug lægger i Hestens Mund|0216-0217
|Bida, Alexandre, fr. Tegner og Maler, (1813-1895)|0217
|Bidasoa, en c. 70 km lang Kystflod, der udspringer i den sp. Prov. Navarra|0217
|Biddeford], By i U. S. A., Stat Maine|0217
|Bidder, Heinrich Friedrich, russisk-tysk Fysiolog og Anatom, (1810-1894)|0217
|Biddle (Bidellus), John, Stifter af de eng. Unitarer (Biddlianer), (1615- )|0217
|Biddle, Nicholas, nordamer. Finansmand (1786-1844)|0217
|Biddulph, By i England, Staffordshire|0217
|Biddulphia, Plankton-Diatoméslægt, se Diatoméer.|0217
|Bideford Tbidifåad], By i Grevskabet Devon|0217
|Bidenkap, Johan Lauritz, norsk Læge, (1828-1892)|0217-0218
|Bidens L. (Brøndsel, norsk Brøndsle), Slægt af Kurveblomstrede (Asters-Gruppen)|0218
|bidental hed hos Romerne et Sted, der var ramt af Lynet og derefter indviet|0218
|Bidery, Legering af 11 Dele Zink, 4 Bly, 16 Kobber og 2 Tin|0218
|Bidet (fr.), Kleppert; Sædebadekar|0218
|bidevind (Søv.). Et Sejlskib siges at ligge ell. sejle b., naar det styrer efter Vinden|0218
|Bidevindssejlere, se Rørgopler.|0218
|Bidouze (Bidousse), Flod i det fr. Dept Basses-Pyrénées|0218
|Bidronning, se Bier.|0218
|Bidsel, populært Udtryk for Bid (s. d.).|0218
|Bidshapur (Bedshapur, Bijapur, eng. Bejapore, Sanskrit Vidshajapura), Distrikt i det indobritiske Præsidentskab Bombay|0218
|Bidstrup, Hovedgaard i Hovlbjerg Herred, SV. f. Randers|0218-0219
|Bidstrup, Sindssygeanstalt, se Bistrup.|0219
|Bidstrup, Julius, dansk Genealog, (1848-1910)|0219
|Bie ell. Augustenbad, Vandkuranstalt i Södermanland SØ.|0219
|Bie, Oscar, tysk Musikforfatter, (1864- )|0219
|Bieberit (Koboltvitriol), se Vitrioler.|0219
|Biebrich (B.-Mosbach), By i preussisk Prov. Hessen-Nassau,|0219
|Biebrich-Skarlagen (Ponceau 3RB, Ægte Ponceau B.)|0219
|Biedermann, Aloys Emanuel, schweizisk Teolog, (1819-1885)|0219
|Biedermann, Friedrich Karl, tysk Forfatter og Politiker (1812-1901)|0219
|Biedermeier-Stil, tysk Udtryk for de jævne Former af Empirestilen|0219
|Biefve, Édouard de, belgisk Maler, (1808-1882)|0219
|Biehl, Charlotte Dorothea, dansk Forfatterinde (1731-88)|0219-0220
|Biel (fr. Bienne), By i det schweiziske Kanton Bern (Hovedstad i Landskabet Seeland)|0220
|Biel, Gabriel, tysk skolastisk Filosof, ( -1495)|0220
|Biela,|0220
|1) venstre Biflod til Elben i Böhmen|0220
|2) B. (Bielitz), venstre Biflod til Elben i Kongeriget Sachsen|0220
|Bielach, se Pielach, Biflod til Donau.|0220
|Biela's Komet, se Kometer.|0220
|Biele, Biflod til Glatzer Neisse (s. d.).|0220
|Bielefeld, By i preussisk Provins Westfalen|0220
|Bielefeldt, Viggo Emil, dansk Koncertsanger og Musiker, (1851-1909)|0220-0221
|Bielersø, i det schweiziske Kanton Bern|0221
|Bielider kaldes den Stjerneskudsværm, der viser sig i de sidste Dage af November|0221
|Bielitz (czekk. Bilsko, polsk Bielsko), By i Østerrigsk Schlesien|0221
|Bielke, dansk Adelsslægt, se Bjelke.|0221
|Bielke (Bjelke), sv. Adelsslægt, en af Landets ældste og fornemste|0221
|1) Sten Bengtsson, ( -1408), Rigsmarsk|0221
|2) Ture Turessen (1425-1489)|0221
|3) Erik Turesson, ( -1511), sloges til Ridder af Kong Hans|0221
|4) Anna, ( -1520)|0221
|5) Gunilla, sv. Dronning, (1568-1597)|0221
|6) Nils Turesson, Friherre og Rigsraad (1569-1639)|0221
|7) Hogenskild (Nilsson), sv. Statsmand (1538-1605)|0221
|8) Klas (Nilsson) (1544-1623)|0221
|9) Ture (1548-1600)|0221
|10) Sten, ( -1638), sv. Statsmand, meget anvendt som Diplomat|0221
|11) Sten (Nilsson) (1624-84), sv. Statsmand, Admiral og Rigsraad|0221
|12) Nils, sv. Feltherre og Generalguvernør (1644-1716)|0221-0222
|13) Ture Gabriel (1684-1763)|0222
|14) Nils, sv. Greve, romersk Senator (1706-1765)|0222
|15) Ture Johan, sv. Friherre (1742-92)|0222
|Biella, By i Norditalien, Prov. Novara|0222
|Bielschowitz, Bjergværksby i Preussen|0222
|Bielshule, en ved Rübeland i Harzen forekommende Drypstenshule|0222
|Bien, Maanedsskr. for Morskabslæsning|0222
|bien (fr.), vel, godt, meget|0222
|Bienaimé, Luigi, ital. Billedhugger (1795-1878)|0222
|Bienewitz, Peter, se Apianus, P.|0222
|Bienho (Tonlesap), Sø i Bagindien paa Grænsen mellem Siam og Kambodja|0222
|Bienhoa, By i den fr. Koloni Gochinkina i Bagindien|0222
|biennal (lat.), toaarig; tilbagevendende hvert andet Aar.|0222
|Bienne, se Bie1.|0222
|biennis, se toaarig.|0222
|biennium (lat.), Tidsrum af to Aar.|0222
|bien public, se bien.|0222
|Bier (Apiariæ, Anthopila, Apidæ), en Insektfamilie af de Aarevingedes Orden|0222-0225
|Bierbaum, Otto Julius, tysk Forfatter, (1865-1910)|0225
|Bierfiedler (tysk, af Bier, Øl og fiedeln, at gnide paa Violin)|0225
|Bierfreund, Theodor, dansk Forf., (1855-1906)|0225
|Bierley (North-B.), By i det nordlige England, Grevskabet York|0225
|Biermann, C., se Ehrenschild.|0225
|Biermann,|0225
|1) Eduard, tysk Maler (1803-1892)|0225
|2) Gottlieb, tysk Historie- og Portrætmaler, (1824-1898)|0225
|Biermer, Magnus, tysk Socialøkonom, (1861- )|0225
|Biernatzki, Johann Christoph, holstensk Forf. (1795-1840)|0225-0226
|Biernes Sygdomme|0226-0227
|Bierstadt, Albert, tysk-amer. Maler, (1830-1902)|0227
|Biesbosch (het Bergsche Veld), en lavvandet, af mange Marskøer opfyldt Bugt|0227
|Bieskider, se Beskiderne.|0227
|Biester, Joâo Ernesto, portug. Dramatiker, (1829-1880)|0227
|Bietigheim, By i Kongeriget Württemberg, Neckarkreis|0227
|Bièvre, en 40 km lang Biflod til Seines venstre Bred|0227
|Bièvre, Marechal, Marquis de, fr. Skønaand (1747-89)|0227-0228
|Biferno, Oldtidens Tifernus, en lille, c. 100 km lang Flod i Syditalien|0228
|bifilar, dobbelttraadet|0228
|Bifilarhygrometer, se Fugtighedsmaaler.|0228
|Bifilarmagnetometer, se Magnetisme.|0228
|Bifluens (lat.), en Flods Gaffeldeling.|0228
|bifrons (lat.), »med dobbelt Ansigt«, Tilnavn til Guden Janus.|0228
|Bifrost, Himmelbro, se Bilrast.|0228
|Bifurkation (af lat. bis, to Gange, og furca, Fork, Gaffel) betyder Tvedeling ell. Kløvning|0228
|Bifurkatur, se Luftrør.|0228
|biga (ell. bigæ), lat., »Tospænder«, Vogn til Tospand|0228
|Bigami er en allerede gift Persons Indgaaelse af nyt Ægteskab, medens det ældre endnu lovlig bestaar.|0228-0229
|bigarrure (fr.), Brogethed|0229
|Bigat (holl. Søudtryk), en lille rund Træklods med et Hul med afrundede Kanter i|0229
|Midten, hvorigennem man kan føre et Tov|0229
|Bigati (lat.) kaldtes folkeligt baade i og uden for Rom Denarer med en biga|0229
|Big Black River, Flod i den nordamerikanske Stat Mississippi|0229
|bigbugs (»store Væggelus«)|0229
|Bigelow, Erastus Brigham (1814-79), amer. Opfinder og Fabrikant|0229-0230
|Bigelow, Poulteney, amer. Journalist og Forf., (1855- )|0230
|Biggah ell. Bigha, Markmaal i Ostindien|0230
|Biggelswade, By i det sydlige England, Bedfordshire|0230
|Bigha, se Biggah.|0230
|Bigha, lille By i Lilleasien i det tyrk. Sand-shak af samme Navn|0230
|Big Horn River, den betydeligste Biflod til Yellowstone i den nordamerikanske Stat Idaho|0230
|Bigio, F., Maler, se Franciabigio.|0230
|Bignon, Jerome, fr. lærd (1589-1656)|0230
|Bignon, Louis Pierre Édouard, fr. Statsmand og Historieskriver, (1771-1841)|0230
|Bignotiiaceæ, Fam. af tokimbladede og hel-kronede Planter af Ordenen Personatæ|0230
|Bigordi, D., Maler, se Ghirlandajo.|0230
|Bigorre, bjergfuldt Landskab i det sydvestlige Frankrig|0230-0231
|bigot, af tysk bei Gott, »ved Gud«, skinhellig; Bigotteri, Skinhellighed.|0231
|Bigourdan, Guillaume, fr. Astronom, (1851- )|0231
|Big Rapids, By i U. S. A., Stat Michigan|0231
|Bihac, By i Bosnien, ligger 100 km V. f. Banjaluka|0231
|Bihar, ung. Komitat Ø. f. Theiss ved Transsilvaniens Vestrand|0231
|Bihar, se Behar.|0231
|Bihar-Bjergene, mellem Floderne Hvide og Hurtige Koros i de ung. Komitater Bihar, Kolozs og Torda-Aranyos|0231
|Bihari, Sandor (Alexander), ung. Maler, (1856-1906)|0231
|Bihé, Landskab i den sydlige Del af den portug. Koloni Angola i Vestafrika|0231
|Bihøg, se Hvepsevaage.|0231
|Biilmann, Einar Christian Saxtorph, dansk Kemiker, (1873- )|0231-0232
|Biisk, By og Fæstning i det russ.-si-biriske Guvernement Tomsk|0232
|Bija, en af Obs Kildefloder, kommer fra Telezker-Søen i Altai-Bjergene|0232
|Bijapur, se Bidshapur.|0232
|Bijouterie, den Gren af Guldsmedfaget, som navnlig giver sig af med at fremstille Smykker|0232
|Bikage, se Bier.|0232
|Bikanir (Bikaner), indobritisk Vasalstat i Prov. Radshputana|0232
|Bikarbonat, Betegnelse for et tvekulsurt Salt|0232
|bikefalisk (lat.-gr.), med to Hoveder, f. Eks. Misfostre.|0232
|Bikelas, Demetrios, nygræsk Forf., (1835- )|0232
|Biklove hos Klovdyrene (f. Eks. Hjorte, Okser, Svin o. s. v.)|0232
|Bikol, malajisk Folkeslag paa Filippinerne|0232
|bikonkav, se Linse.|0232
|bikonkav, se amficøl.|0232
|bikonveks, se Linse.|0232
|Bikrone (bot.) er en paa Kronbladenes Inder- (ell. Over-)side optrædende Dannelse|0232
|Bikube, se Biavl.|0232
|Bikuben, Sparekasse og Forsørgelsesforening i Kbhvn.|0232
|Bikvadrat (Dobbeltkvadrat) (lat.), den fjerde Potens af en Størrelse|0232-0233
|Bil (tysk Beil), Bredbil ell. Bredøkse|0233
|bilabial, i Sprogvidenskaben: Lyd, der frembringes ved begge Læbernes Virksomhed|0233
|Bilager ell., som det stundom ogsaa kaldtes, Bisættelse er et gammeldags Udtryk for Bryllup|0233
|Biland bruges i Beglen for at betegne saadanne Dele af en Stat, som kun staar i en løsere Forbindelse med Hovedlandet|0233
|Bilander (fr. bélandre) betyder en Lægter ell. stor Pram med Dæk til Varetransport|0233
|bilateral, dobbeltsidet, kaldes en Lyd, der fremkommer ved, at Luften slipper ud paa begge Sider af Tungen|0233
|bilateral, Bilateralitét (bot), se dorsiventral, Dorsiventralitet.|0233
|Bilbao, bask. Ibaizabel, By i det nordl. Spanien, Hovedstad i Prov. Biscaya|0233
|bilboquet (fr.), Kuglebæger; et Legetøj|0233
|Bilbrev (tysk Beilbrief)|0233
|Bild, en gl fynsk Adelsslægt|0233-0234
|Bildals Klipfisk, se Bildudalur.|0234
|Bilde (Slægten), se Bille.|0234
|Bilderdijk, Willem, holl. Digter, (1756-1831)|0234
|Bildt, sv. Adelsslægt, som stammer fra Danmark|0234
|1) Didrik Anders Gillis, sv. Militær, Diplomat og Statsmand, (1820-1894)|0234
|2) Carl Nils Daniel, sv. Diplomat og Forf., (1850- )|0234-0235
|Bildudalur, en Handelsplads ved Arnarfjörður i det vestlige Island|0235
|Bileam|0235
|Bileamitter, se Nicolaitter.|0235
|Biledshik (Byzantinernes Belekoma), By i det tyrk. Vilajet Khodavendikjar|0235
|Biled ul Dsherid (Biledulgerid, Belad el Dsherid, d. v. s. Dadelland)|0235
|Bjledulgerid, se Biledul Dsherid.|0235
|Bilek, Bileca, lille By og Fæstning i Herzegovina|0235
|Bilene, se Bille.|0235
|Bilettbai (Bylotbai), se Baffinbai.|0235
|bilfærdig Stand, Søudtryk (af tysk »beil«, Økse)|0235
|Bilhana, kaçmirsk Digter fra sidste Halvdel af 11. Aarh. e. Kr.|0235
|Bilharziasygdom, se Distoma hæmatobium.|0235
|biliar (lat.), hvad der stammer fra Galde (bilis).|0235
|Bili-bili Ø i Astrolabebai paa Kejser Vil-helm's Land paa Nordsiden af Ny-Guinea|0235
|Bilicyanin, se Galde.|0235
|Bilin, Østerrigsk By og bekendt Badested i Kongeriget Böhmen|0235
|Biliner Pastiller|0235-0236
|Bilineurin se Cholin.|0236
|bilingvisk (lat.), talende to Sprog; tvetunget.|0236
|Bilinski, Leon, Østerrigsk Finansmand, (1846- )|0236
|Bilirubin, se Galde.|0236
|bilis (lat.), Galde, atra b. (s. d.).|0236
|Biliverdin, se Galde.|0236
|biliøs Feber, bilious fever, et af de mange Navne for de i Troperne forekommende Febre.|0236
|Bill har i det nuv. gængse eng. civile Retssprog fl. fra hinanden temmelig afvigende Bet.|0236-0238
|Billard, et Spil|0238-0239
|billarderende, hos Heste|0239
|Billaud-Varennes, Jean Nicolas, fr. Terrorist, (1756-1819)|0239
|Billault, Adolphe, fr. Statsmand, (1805-1863)|0240
|Billberg, Gustaf Johan, sv. Embedsmand og Naturforsker, (1772-1844)|0240
|Billbergia Thunb., Slægt af Ananasfam.,|0240
|Bille (Bilene), en 63 km lang Biflod til Elbens højre Bred|0240
|Bille (Bilde), dansk Adelsslægt|0240-0241
|Bille, Anders, Rigsraad, (1477-1555)|0241
|Bille, Anders, Rigsmarsk, (1600-1657)|0241-0242
|Bille, Carl Ludvig, dansk Marinemaler, (1815-1898)|0242
|Bille, Carl Steen Andersen, dansk Journalist, Politiker og Embedsmand, (1828-1898)|0243-0244
|Bille, Christian Høyer, dansk Diplomat, (1799-1853)|0244
|Bille, Claus, Rigsraad, (c. 1490-1558)|0244
|Bille, Eske, Rigshofmester, (c. 1480-1552)|0244-0245
|Bille, Frantz Ernst, dansk Diplomat, (1832- )|0245
|Bille, Michael Johannes Petroni-u s, dansk Søofficer, (1769-1845)|0245
|Bille, Ove, ( -1555)|0245
|Bille,|0245
|1) Steen Andersen (sen.), dansk Admiral og Gehejme-Statsminister, (1751-1833)|0245-0246
|2) Steen Andersen (jun.), dansk Viceadmiral, (1797-1883)|0246-0247
|Bille, Steen Andersen, dansk Diplomat, (1781-1860)|0247
|Bille, Torbern, Ærkebiskop i Lund. ( -1552)|0247
|Bille, Torben, dansk Diplomat, (1819-1883)|0247
|Billebo, se Klaseskærm.|0247
|Billedbibel|0247-0248
|Billeddyrkelse|0248
|Billede (psyk.)|0248
|Billede, det poetiske. Digteren taler i B., Metaforer, Lignelser og Symboler|0248-0249
|Billede (mat.), se Deskriptivgeometri.|0249
|Billede (optisk)|0249
|Billedfjender, se Billedstrid.|0249
|Billedgaade, se Rebus.|0249
|Billedgaleri|0249-0250
|Billedhuggeren (sculptor), et lidet Stjernebillede paa den sydl. Himmel|0250
|Billedhuggerkunst, (hertil 10 Tavler »Billedhuggerkunst«)|0250-0258
|Billedkapitæl, et med Relieffer af Mennesker, Dyr ell. Fantasiskabninger smykket Kapitæl,|0258
|billedlig, se Billede, det poetiske.|0258
|Billedrim er rimede Digte, i hvilke Ordene og Versene er valgte og afmaalte saaledes, at der derved i Skr. ell. Tryk opstaar et Billede for Øjet|0258
|Billedskæring, Kunsten at frembringe Billeder i Træ, Elfenben ell. andet|0258-0283
|Billedstormere, se Billeddyrkelse og Billedstrid.|0283
|Billedstrid|0283
|Billedstøbning|0283-0284
|Billedtelegrafering (Fjernfotografering)|0284-0285
|Billedtjeneste, d. s. s. Billeddyrkelse.|0285
|Billedtryk, se Farvetryk.|0285
|Billedvenner, se Billedstrid.|0285
|Billedvæg (*eikonóstasis*) kaldes den med Billeder smykkede Væg|0285
|Billedvæveri, ensbetydende med Gobelins- og Tæppevæveri.|0285
|Biller (hertil en farvetrykt Tavle) (Coleoptera) er Insekter|0285-0286
|Billes Grunde, mellem Ærø og Avernakø|0286
|Billeshave, Hovedgaard i Vends Herred, NØ. f. Middelfart|0286
|Billet, lille Brev; Adgangskort|0286
|billet doux, se Billet.|0286
|Billetmaskiner|0286
|Billetør, fr. billeteur , den, der uddeler ell. afkræver Billet.|0286
|Billighed, se Equity og Æquitas.|0286
|Billing, nord. Dværgenavn (i Haavamaal).|0286
|Billing, Axel Gottfrid Leonard, sv. Teolog og Politiker, (1841- )|0286
