# salmonsen/2/9/Articles.lst
#
index|Titel og indhold|0003 0005
|Obstfelder, Sigbjørn|0403
|obstinat|0403
|Obstipantia|0403-0404
|Obstipatio|0404
|Obstruentia|0404
|Obstruktion|0404
|Obstruktion|0404
|Obtschtschij Syrt|0404
|Obturation|0404
|Obturator|0404
|Obturatør|0404
|Obvention|0404
|Ocagne, d', Philbert Maurice|0404
|Ocala|0404
|Ocampo, Florián de|0404-0405
|Ocaña|0405
|Ocapia|0405
|Ocarina|0405
|Occasionalisme|0405
|Occident|0405
|Occipitalneuralgi|0405
|Occiput|0405
|occulta|0405
|Ocean|0405
|Oceanien|0405-0406
|Oceanografi|0406-0408
|Ochetus|0408
|Ochil-Hills|0408
|Ochino, Bernardino|0408
|Ochlokrati|0408
|Ochoa, Eugenio de|0408
|Ochos|0408
|Ochotsk|0408
|Ochotskiske Hav|0408
|Ochrida|0408
|Ochronosis|0408
|Ochropsora|0408-0409
|Ochs, Karl|0409
|Ochs, Siegfried|0409
|Ochta|0409
|Ochtervelt, Jacob|0409
|Ochtrup|0409
|Ocimum|0409
|Ockham, William|0409-0410
|Ockeghem|0410
|Ocmulgee|0410
|Ocna|0410
|O'Connell, Daniel|0410
|O'Connor|0410-0411
|O'Connor, James Arthur|0411
|Oconto|0411
|Oct|0411
|Octactinia|0411-0412
|Octangulum|0412
|Octans|0412
|Octavia|0412
|Octavianus, Gajus Julius Cæsar|0412
|Octavius|0412
|Octonarius|0412
|Octopoda|0412
|Oculi|0412
|Oculus|0412
|Od (Freya's Ægtefælle)|0412
|Od (Naturkraft)|0412-0413
|Odáðahraun|0413
|Odalen|0413
|Odaliske|0413
|Odda|0413-0414
|Odd den vidførle|0414
|Odde|0414
|Odden|0414
|Odden Sogn|0414
|Odder (Pattedyr)|0414-0415
|Odder (se Otr)|0415
|Odder (Sogn og By)|0415-0416
|Odderfaar|0416
|Oddergruppen|0416
|Oddernes|0416
|Odderskind|0416
|Odderøen|0416
|Oddesund|0416-0417
|Oddeyri|0417
|Odd Fellows|0417
|Oddi|0417
|Oddr Snorrason|0417
|Oddrúnargrátr|0417
|Odds|0417
|Oddsen, Gunnlaugur|0417-0418
|Oddsson, Rafn|0418
|Oddur Einarsson|0418
|Oddvar, August|0418
|Ode|0418
|Odeion|0418
|Odel|0418-0420
|Odel, Anders|0420
|Odelbonde|0420
|Odelsret|0420
|Odelsting|0420
|Odenathus|0420
|Odenkirchen|0420
|Odense|0420-0427
|Odense Aa|0427
|Odense adelige Jomfrukloster|0427
|Odense Amt|0427-0428
|Odense Fjord|0428
|Odense Herred|0428-0429
|Odensholm|0429
|Odensjön|0429
|Odenwald|0429
|Odéon|0429
|Oder|0429-0430
|oderint dum metuant|0430
|Oderkommissionen|0430
|Oderwitz|0430
|Oderzo|0430
|Odessa|0430-0431
|Odessos|0431
|Odeum|0431
|odeur|0431
|Odevaere, Joseph Denis|0431
|Odhner, Clas Theodor|0431-0432
|Odiel|0432
|Odilo|0432
|Odin|0432-0434
|Odington, Walter|0434
|Odinkar|0434
|Óðinsey|0434
|Odinshøj|0434
|Odinshøns|0434
|Odinsjæger|0434
|odi profanum vulgus et arceo|0435
|odium|0435
|odiøs|0435
|Odland, Sigurd Vilhelm|0435
|Odo|0435
|Odoacer|0435
|Odojev|0435
|Odol|0435
|O'Donnell|0435-0436
|O'Donovan Rossa, Jeremiah|0436
|Odontagra|0436
|Odontalgi|0436
|Odontalgika|0436
|Odontine|0436
|Odontites|0436
|Odontoblaster|0436
|Odontoceti|0436
|Odontoglossum|0436
|Odontograf|0436
|Odontolit|0436
|Odontolog|0436
|Odontologi|0436-0437
|Odontom|0437
|Odontornithes|0437
|Odontospermum|0437
|odor|0437
|Odorhei|0437
|Odryser|0437
|Odrører|0437
|Ods Herred|0437
|Odur|0437
|Odynerus|0437
|Odyniec, Eduard Anton|0437-0438
|Odysseen|0438
|Odysseus|0438-0439
|Odysseus (gr. Frihedskæmper)|0439
|Oe|0439
|Oedema|0439
|Oedicnemus|0439
|Oedogoniaceæ|0439
|Oehlenschläger|0439
|Oeiras|0439
|Oelwein|0439
|Oenanthe|0439
|Oenothera|0439-0440
|Oenotheraceæ|0440
|Oesophagus|0440
|Oesten, Theodor|0440
|Oeuil|0440
|Oeuil-de-bœuf|0440
|O. F.|0440
|Ofanto|0440
|Ofeltes|0440
|Ofen|0440
|Ofenlak|0440
|Offenbach|0440
|Offenbach, Jacques|0440-0441
|Offenburg|0441
|Offensiv|0441
|offentlig Anklager|0441
|offentlige Arbejder, Ministeriet for|0441
|offentlige Dokumenter|0441
|offentlige Politisager|0441
|offentlige Sager|0441
|offentlig Forargelse|0441
|Offentlighed|0441-0442
|offentlig Ret|0442
|offentligt Arbejde|0442
|offentlig Troværdighed|0442-0443
|offentligt Skifte|0443
|Offer (til Guder)|0443
|Offer (til Præster og Kirkebetjente)|0443-0444
|offerere|0444
|Offer og Ædelig|0444-0445
|Offerstene|0445
|Offerte|0445
|Offertorium|0445
|Office central|0445
|Office international|0445
|Officer|0445-0446
|Officerspatrouille|0446
|Officersskolen|0446
|Official|0446
|Officialmaksime|0446-0447
|Officiant|0447
|Officiantværelse|0447
|officiel|0447
|Officier d'Académie|0447
|Officier de l'Instruction publique|0447
|Officin|0447
|officinel|0447
|officinelle Planter|0447
|officium|0447
|officiøs|0448
|off-side|0448
|Ofikleide|0448
|Ofir|0448
|Ofitter|0448
|Ofotbanen|0448
|Ofoten|0448-0449
|Oftalmi|0449
|Oftalmologi|0449
|Oftalmometer|0450
|Oftalmoplegi|0450
|Oftalmoskop|0450
|Oftedal, Lars|0450-0451
|Og|0451
|Ogaden|0451
|Ogam|0451
|Ogasavara shima|0451
|Ogden City|0451
|Ogdensburgh|0451
|Ogeechee|0451
|Ogeri|0451
|Oggiono, Marco d'|0451
|Ogier le Danois|0451
|Oginskij|0451-0452
|Oginskijske Kanal|0452
|Ogival|0452
|Ogive|0452
|Oglio|0452
|Ogna|0452
|Ogndal|0452-0453
|Ognon|0453
|Ogove|0453
|Ogulin|0453
|Ogulniske Lov|0453
|Ogun|0453
|Ogurtschin Ø|0453
|Ogygos|0453
|O'Higgins|0453
|Ohio (Flod)|0453-0454
|Ohio (Stat i U. S. A.)|0454
|Ohio-Erie-Kanal|0454-0455
|Ohlau|0455
|Ohligs|0455
|Ohm|0455
|Ohm, Georg Simon|0455
|Ohme, Johan Andreas Cornelius|0455
|Ohm's Lov|0455
|Ohnet, Georges|0455
|Ohorn, Anton Josef|0455
|Ohra|0455
|Ohrdruf|0456
|Ohrid|0456
|Ohrmazd|0456
|Ohsson, Ignatius Mouradgea d' og Konstantin Mouradgea d'|0456
|Oiantheia|0456
|Oichalia|0456
|Oidemia|0456
|Oidie|0456
|Oidiomycosis|0456
|Oidipos|0456
|Oidipus|0456-0457
|Oidium|0457
|Oignon|0457
|Oil City|0457
|Oileus|0457
|Oil River District|0457
|Oineus|0457
|Oinomaos|0457
|Oinonen, Mikko|0457
|Oisans|0457
|Oise (Flod)|0457
|Oise (Dept)|0457
|Oissel|0457
|Oite|0457
|Ojama|0457
|Ojetti, Ugo|0457-0458
|Ojibwa|0458
|Ok|0458
|Oka|0458
|Oka|0458
|Okanda|0458
|Okapi|0458-0459
|Okavanga|0459
|Okayama|0459
|Okeanider|0459
|Okeanos|0459
|Okee-cho-bee|0459
|Okeghem, Jean de|0459
|Okehampton|0459
|Oken, Lorenz|0459
|Okenit|0459
|Oker|0459
|Okinava|0459
|okkasionel|0459
|Okker|0459-0460
|Okklusion|0460
|Okklusion|0460
|okkult|0460
|Okkultation|0460
|Okkultisme|0460
|Okkupation|0460-0462
|okkupere|0462
|Oklahoma|0462
|Okrika|0462
|Okseantiloper|0462
|Oksebremse|0462
|Oksefrø|0462
|Oksehoved|0462
|Okse- og Flæskeskatten|0462-0463
|Okser|0463-0465
|Oksetunge (se Anchusa)|0465
|Oksetunge (se Malchus)|0465
|Oksetunge-Græsrust|0465
|Oksetungesvamp|0465
|Okseøje|0465
|Okseøje|0465
|Okstinderne|0465
|Okt|0465
|Oktaeder|0466
|Oktaedrit|0466
|Oktaeteris|0466
|Oktagon|0466
|Oktakord|0466
|Oktanten|0466
|Oktanterne|0466
|Oktantjern|0466
|Oktastylos|0466
|Oktav|0466
|Oktav|0466
|Oktavtegn|0466
|Oktet|0466
|Oktober|0466
|Oktoberforeningen|0466
|Oktoberforfatningen|0466-0467
|Oktobrister|0467
|Oktodez|0467
|Oktogon|0467
|Oktonar|0467
|Oktroj|0467
|oktrojeret|0467
|Oktylalkohol.|0467
|Oktylsyre|0467
|Oku|0467-0468
|Okubavoks|0468
|Okubo, Tosjimitsji|0468
|Okular|0468
|Okularspektroskop|0468
|Okulartaksation|0468
|Okulation|0468
|Okulist|0468
|Okuma, Sjigenobu|0468
|Okura|0468-0469
|Okyo|0469
|Ol|0469
|Olaf (nord. Mandsnavn)|0469
|Olaf (danske Konger)|0469
|Oláfr Höskuldsson|0469
|Oláfr Þórðarson|0469
|Olaf's Bad|0469
|Olafsen, Plaf|0469
|Olafs-Ordenen|0469
|Olafssagaer|0469-0470
|Olafsskæg|0470
|Ólafsson, Arnljótur|0470
|Ólafsson, Eggert|0470-0471
|Ólafsson, Jón, Indiafari|0471
|Ólafsson, Jón (den Ældre)|0471
|Ólafsson, Jón (den Yngre)|0471
|Ólafsson, Jón (Politiker)|0471
|Ólafsson, Magnús|0471-0472
|Ólafsson, Páll|0472
|Ólafsson, Stefán|0472
|Ólafsvik|0472
|Olai, Ericus|0472
|Olancho|0472
|Olathe|0472
|Olaus Magnus|0472
|Olaus Petri|0472-0473
|Olav Engelbrektssøn|0473
|Olav Haakonssøn|0473
|Olav Haraldssøn|0473-0474
|Olav hvite|0474
|Olavides, Pablo|0474
|Olavius, Ólafur|0474
|Olav Kyrre|0474
|Olav Magnussøn|0474
|Olavsdag|0474
|Olavs-Ordenen|0474-0475
|Olav Tryggvessøn|0475
|Olav Ugæva|0475
|Olba|0476
|Olbernhau|0476
|Olbers, Heinrich Wilhelm Matthias|0476
|Olbia|0476
|Olbrich, Joseph|0476
|Oldach, Julius|0476
|Oldbury|0476
|Olde, Hans (Johannes) Wilhelm|0476
|Olden|0476
|Oldenaar|0476
|Oldenbarneveld, Jan van|0476-0477
|Oldenberg, Hermann|0477-0478
|Oldenborg'ske Horn|0478
|Oldenborgske Hus|0478
|Oldenborg'ske Horn|0478
|Oldenborgske Hus|0478-0481
|Oldenborrer|0481-0482
|Oldenburg (Fristat)|0482-0484
|Oldenburg (Hovedstad i Fristan Oldenburg)|0484
|Oldenburg (By i preuss. Prov. Schleswig-Holstein)|0484
|Oldenburg, Frederik|0484
|Oldenburg, Valdemar|0484
|Oldendorp, Johann|0484
|Oldendækker|0484
|Oldengæld|0484-0485
|Oldensvin|0485
|Oldenvandet|0485
|Oldenzaal|0485
|Older|0485
|Oldermand|0485
|Oldesloe Bad|0485
|Oldfrue|0485
|Oldfugl|0485
|Oldgesell|0485
|Oldham|0485
|Oldhamit|0485
|Oldingealderen|0485
|Oldnordisk Litteratur|0485
|Oldnordisk Sprog|0485
|Oldnorsk|0485
|Old Red Sandstone|0485
|Oldsagssamlinger|0485-0487
|Oldsagsselskab, det islandske|0487
|Oldskriftselskab, det kongelige nordiske|0487
|Oldstenalderen|0487-0488
|Oldtiden|0488
|Oldtown|0488
|Olea|0488
|Oleaceæ|0488
|Oleales|0488
|Olean|0488
|Oleander|0488
|Olearius, Adam|0488-0489
|Oleaster|0489
|Oleater|0489
|Olecranon|0489
|Ole den frøkne|0489
|Olefiner|0489
|Oleg|0489
|Oleggio|0489
|Olein|0489
|Oleinsyre|0489
|Olekma|0489
|Olekminsk|0489
|Ole Lukøje|0489-0490
|Olen|0490
|Olenek|0490
|Olenellus|0490
|Olenus|0490
|Oleomargarin|0490
|Oléron|0490
|Olesa de Monserrat|0490
|Olette|0490
|Oletzko|0490
|Oleum|0490
|Oleum|0490
|oleum calcis|0490
|oleum et operam perdidi|0490
|Olevano Romano|0490
|Olevianus, Caspar|0490
|Olfactorius|0490
|Olfaktometer|0490
|Olfers, Marie v.|0490
|Olga den hellige|0490
|Olga (Dronning af Grækenland)|0491
|Olger danskes Krønike|0491
|Olgopol|0491
|Olgun|0491
|Olgyai, Viktor|0491
|Olhão|0491
|Oliaros|0491
|Olibanum|0491
|Olie|0491
|Oliebillen|0491
|Oliebjerget|0491
|Olieblaat|0491
|Oliedanner|0491
|Oliefarver|0491-0492
|Oliefarvetryk|0492
|Oliefernis|0492
|Oliefisken|0492
|Oliefloder|0492
|Oliegas|0492-0493
|Oliegrønt|0493
|Oliekagebrydere|0493
|Oliekager|0493-0494
|Oliekirtel|0494
|Olieklæder|0494
|Olielak|0494
|Olielamper|0494
|Oliemaleri|0494-0495
|Oliemølle|0495
|Oliepalme|0495
|Oliepapir|0495
|Olieplanter|0495
|Olier, fede|0495-0496
|Olier, flygtige|0496
|Olier, tørrende|0496
|Olier, æteriske eller flygtige|0496
|Olieskimmel|0496
|Oliesten|0496
|Oliesukker|0497
|Oliesvamp|0497
|Oliesyre|0497
|Olietryk|0497
|Olietryk (Oliepigmenittryk)|0497
|Olietræ|0497
|Olietræfamilien|0497
|Olifant|0497
|Olifantfloden|0497
|Oligarki|0497
|Oligocæn|0497-0498
|Oligochæta|0498
|Oligoklas|0498
|Oligomyodæ|0498
|Oligonspat|0498
|Oligotrichi|0498
|Oliguri|0498
|Oligæmi|0498
|olim|0498
|Olinda|0498
|Oliphant, Laurence|0498
|Oliphant, Margaret|0498
|Olisipo|0498
|Olite|0498
|Oliva|0498
|Oliva|0498
|Oliva, Fernán Pérez de|0498
|Oliva de Jeres|0498
|Olivarez, Don Gasparo de Guzman|0498-0499
|Olivecrona, Samuel Rudolf Detlof Knut|0499
|Oliveira Martins|0499
|Oliveirait|0499
|Oliven|0499
|Olivenit|0499
|Olivenolie|0499-0500
|Olivensnegl|0500
|Oliventræ|0500
|Olivenza|0500
|Oliver|0500
|Olivetaner|0500
|Olivetanus, Peter Robert|0500
|Olivetter|0500
|Olivier, Juste Daniel|0500
|Olivin|0500-0501
|Olivingruppens Mineraler|0501
|Olkusz|0501
|Olla podrida|0501
|Olle|0501
|Ollendorf, Johan Ernst Frederik|0501
|Ollendorff, H. G.|0501
|Oller y Morágas, Narcis|0501
|Olleria|0501
|Ollerup|0501
|Ollier, Leopold Louis Xavier Edouard|0501-0502
|Óllila, Yrjö|0502
|Ollioules|0502
|Ollivier, Emile|0502-0503
|Ollone, Max d'|0503
|Olmeker|0503
|Olmerdug|0503
|Olmütz|0503
|Olne|0503
|Olney|0503
|Olofr hvitaskald|0503
|Olof Skötkonung|0503
|Olof Trätälja|0503
|Olomouc|0503
|Olona|0503
|Olonets|0504
|Oloron|0504
|Olot|0504
|Olozaga|0504
|Olrik|0504-0505
|Olrik, Axel|0505
|Olrik, Dagmar|0505
|Olrik, Hans Thorvald|0505
|Olrik, Jørgen|0505-0506
|Olrik, Ole Henrik Benedictus|0506
|Olrik, Sigurd|0506
|Olsen, Anders|0506
|Olsen, Andreas Schram og Rolf|0506-0507
|Ólsen, Bjørn Magnússon|0507
|Olsen, Carsten Erik|0507
|Olsen, Frederik Christian|0507
|Olsen, Fritz Johannes Jacob|0507-0508
|Olsen, Magnus Bernhard|0508
|Olsen, Ole|0508
|Olsen, O. J.|0508
|Olsen, Oluf Nicolai|0508
|Olsen, Rasmus Ulrik Bernhard|0508-0509
|Olsen, Thomas Fredrik|0509
|Olshausen, Hermann|0509
|Olshausen, Justus|0509
|Olshausen, Theodor|0509
|Olsok|0510
|Olsson, Albert Julius (Bert Mesch)|0510
|Olsson, Anders|0510
|Olsson, Emil|0510
|Olssøn, Christian Wilhelm Engel Bredal|0510
|Olszewski, Karol Stanislaw|0510
|Olsvig, Patrik Viljam|0510
|Olten|0510
|Oltenien|0510
|Olteniţa|0511
|Oltmans, Jan Frederik|0511
|Oltsha|0511
|Oluf|0511
|Oluf Haakonssøn|0511
|Oluf Haraldssøn|0511
|Oluf Hunger|0511
|Olufsen, Christian Friis Rottbøll|0511
|Olufsen, Ole|0512
|Olufsen, Oluf Christian|0512
|Olvera|0512
|Olviopol|0512
|Olybrius, Anicius|0512
|Olympia|0512-0515
|Olympia|0515
|Olympiade|0515
|Olympias|0515
|Olympieion|0515
|Olympier|0515
|Olympiodoros|0515
|Olympiodoros|0515
|Olympiske Lege|0515-0517
|Olympos|0517
|Olympos|0517
|Olynthos|0517
|Olyphant|0517
|Oma|0517
|Omagh|0517
|Omagua|0517-0518
|Omaha|0518
|Omajjader|0518
|Oman|0518
|Oman-Bugten|0518
|Omar|0518
|Omar Khajjam|0518
|Ompakning|0518-0519
|Ombay|0519
|Ombla|0519
|Ombos|0519
|Ombrasning|0519
|Ombrés|0519
|Ombrometer|0519
|Ombrone|0519
|Ombrydning|0519
|Ombud|0519
|Ombudsmand|0519-0520
|Omdeling|0520
|Omdrejningsflade|0520
|Omdrejningslegeme|0520
|Omdrift|0520
|Omdurman|0520
|O'Meara, Barry Edward|0520
|Omega|0520
|Omelet|0520
|Omen|0520
|Omenak|0520
|Oment|0520
|Omen-Tavler|0520
|Omer Pasha|0520-0521
|Omfacit|0521
|Omfale|0521
|Omfalocele|0521
|Omfalomantik|0521
|Omfalos|0521
|Omfatten|0521
|omfattende|0521
|Omformer|0521
|Omførsel|0521
|Omgaaelse af Loven|0521-0522
|Omgaaen|0522
|Omgængelse mod Naturen|0522
|ominøs|0522
|Omis|0522
|Omkobling|0522-0523
|omkringsædig|0523
|Omkrystallisation|0523
|Omkrængning|0523
|Omkvæd|0523
|Omladina|0523
|Omlevering af Varer|0523
|Omlyd|0523-0524
|Omlægning|0524
|Omløb|0524
|Omløben med Varer|0524
|Omløbsseddel|0524
|Omløbstid|0524
|Ommeganck, Balthasar Pauwel|0524
|Ommen|0524-0525
|omne nimium nocet|0525
|omne principium grave|0525
|omnes eodem cogimur|0525
|omne simile claudicat|0525
|omne tulit punctum qui miscuit utile dulci|0525
|omnia in majorem dei gloriam|0525
|omnia mea mecum porto|0525
|omnia vincit amor|0525
|Omnibus|0525
|Omnibuswagonette|0525
|Omnigraf|0525
|Omnikolorplade|0525
|Omnipotens|0525
|Omnivora|0525
|Omo|0525
|Omodeo|0525
|Omoforion|0525
|Omoplatoskopi|0525
|Omphalodes|0525
|Omphyma|0525
|Omplantning|0525-0526
|Omprioritering|0526
|Omprodsning|0526
|Ompteda, Georg|0526
|Omri|0526-0527
|Omrids 8se Kontur)|0527
|Omrids (mat.)|0527
|Omsagn|0527
|Omsk|0527
|omskedende|0527
|omskreven|0527
|Omskrift|0527
|Omskærelse|0527-0528
|Omslag|0528
|Omslagning|0528
|Omslagstermin|0528
|omstemmende Lægemidler|0528
|Omstemning|0528
|Omstilling|0528
|Omstrejfere|0528
|Omstylpning|0528-0529
|Omstyring|0529
|Omsætning (økonomi)|0529
|Omsætning (tekn.)|0529
|Omsætningspapir|0529
|Omsætningsværdi|0529
|Omvalg|0529-0530
|Omvendelse|0530
|omvendt|0530
|Omø|0530
|Omø Sund|0530
|Omø Tofte|0530
|On|0530
|Ona|0530
|onager|0531
|Onani|0531
|Onar|0531
|Onatas|0531-0532
|Oñate|0532
|Onça|0532
|Onchestos|0532
|Onchocercosis|0532
|Oncidiidæ|0532
|Oncidium|0532
|Oncken, August|0532-0533
|Oncken, Wilhelm|0533
|Ondarrabia|0533
|ondartet i Lægekunsten|0533
|ondartet Katarralfeber|0533
|ondartet Klovsyge hos Faaret|0533-0534
|ondartet Lungesyge hos Oksen|0534-0535
|onde Urter|0535
|onde Øjne|0535
|on dit|0535
|Ondřlček, Franz|0535
|O'Neal|0535
|Onega (By)|0535
|Onega (Flod)|0535
|Onega (Sø)|0535-0536
|Oneglia|0536
|Oneida (By)|0536
|Oneida (se Irokeser)|0536
|Oneida-Søen|0536
|O'Neil, Henry|0536
|O'Neill|0536
|Oneiromantik|0536
|Oneiros|0536
|Oneonta|0536
|onera|0536
|One step|0536
|One thousand Guineas|0537
|Ongaro|0537
|Onghers, Oswald|0537
|Ongkor|0537
|Onimantik|0537
|Oniscus|0537
|Onitscha|0537
|Onkel|0537
|Onkelos|0537
|Onkel Sam|0537
|Onkologi|0537
|Onkosin|0537
|Onkotomi|0537
|Onn|0537
|Onnes, Heike Kamerlingh|0537
|Onobrychis|0537
|Onofrit|0537
|Onomakritos|0537
|Onomarchos|0537
|Onomastikon|0537
|Onomatik|0537
|Onomatologi|0537
|Onomatomani|0538
|Onomatopoietikon|0538
|Onomatopoii|0538
|Onon|0538
|Ononin|0538
|Ononis|0538
|Onopordon|0538
|Onosandros|0538
|on revient toujours à ses premières amours|0538
|Onsager, Søren|0538
|Onsdag|0538
|Onse Vig|0538
|on side|0538
|Onsild|0538-0539
|Onslow, Georges|0539
|Onslow, William Hillier|0539
|Onsøy|0539
|Ontaric|0540
|Ontario|0540
|Ontario-Sø|0540
|Onteniente|0540-0541
|Ontogenese|0541
|Ontogeni|0541
|Ontologi|0541
|Ontostatik|0541
|Onuris|0541
|onus|0541
|Onychia|0541
|Onychofagi|0541
|Onychogryphosis|0541
|Onychomantik|0541
|Onychomycosis|0541
|Onychophora|0541-0542
|Onychorrhexis|0542
|Onyx|0542
|Onyxmarmor|0542
|Ooforin|0542
|Ooforitis|0542
|Oogonium|0542
|Ooide|0542
|Ookiep|0542
|Oolit|0542
|Oolitformation|0542
|oolitisk Jernmalm|0542
|oolitisk Kalksten|0542
|Oologi|0542
|Oomantik|0542
|Ooms, Carel|0542
|Oomycetes|0542
|Oorschot|0542
|Oospora|0542-0543
|Oost, van|0543
|Oostacker|0543
|Oostcamp|0543
|Oosterafdeling|0543
|Oosterhout|0543
|Oosterwyck, Maria van|0543
|Oosterzee, Johannes Jacobus van|0543
|Oostroosebeke|0543
|Oostzanen, Jacob Cornelis van|0543
|Ootmarsum|0543
|Op.|0543
|opak|0543
|Opal|0543-0544
|Opalblaat|0544
|Opalglas|0544
|Opaljaspis|0544
|Oparo|0544
|Opatów|0544
|Opatówek|0544
|Opberedning|0544
|Opbrasning|0544
|opbringe|0544
|Opbud|0544
|Opbud (milit.)|0544
|Opbygningsprocesser|0545
|Opdagelsespoliti|0545
|Opdal (Orkdal)|0545
|Opdal (Numedal og Sandsvær)|0545-0546
|Opdam|0546
|Opdorningsprøver|0546
|Opdragelse|0546-0548
|Opdragelsesanstalt|0548
|Opdragelseshjem|0548
|Opdrift i Vædsker og Luftarter|0548
|Opdæmning|0548
|ope et consilio|0548
|Opelika|0548
|opera|0548
|Opera|0548-0549
|Opéra comique|0549
|opera et studio|0549
|opera supererogationis|0549
|Operation (i Lægevidenskaben)|0549-0550
|Operation (i Matematikken)|0550
|Operation (milit.)|0550-0551
|Operationsbasis|0551
|Operationsbefaling|0551
|Operationsbord|0551
|Operationslinie|0551
|Operationsplan|0551
|operativ|0551
|Operatør|0551
|operere|0551
|Operette|0551
|operis novi nuntiatio|0551
|Operist|0551
|Opet|0551
|Opfostringshuset|0551-0552
|Opfyldelsesinteresse|0552-0553
|Opfyldelsessted|0553
|Opgang|0553
|Opgave|0553
|Opgæld|0553
|Opgør|0553-0554
|Ophiasis|0554
|Ophidia|0554
|Ophikalcit|0554
|Ophioglossaceæ, Ophioglossum|0554
|Ophion|0554
|Ophiopogon|0554
|Ophiotrix|0554
|Ophiucus|0554
|Ophiuridæ|0554
|Opholdsbog|0554
|Opholdspaalæg|0554
|Opholdstillæg|0554
|Ophrys|0554
|Ophævelse|0554
|Ophævelsesdom|0554
|Opianin|0554
|Opiansyre|0554
|Opiater|0554
|Opiatvalmue|0554
|Opie, John|0555
|Opienski, Henrik|0555
|Opiker|0555
|Opilionidæ|0555
|Opimius, Lucius|0555
|Opinion|0555
|Opisthobranchia|0555-0556
|Opisthocomus|0556
|Opisthodomos|0556
|Opisthotonus|0556
|Opitz, Martin|0556-0557
|Opium|0557-0559
|Opiumsalkaloider|0559
|Opiumsbaser|0559
|Opiumsdraaber|0559
|Opiumsekstrakt|0559
|Opiumskonventionen|0559-0560
|Opkastning|0560
|opkneben|0560
|Opkuven|0560
|Opladen|0560
|Oplag|0560
|Oplagsbevis|0560
|Oplagshus|0560
|Oplagsnæring|0560-0561
|oplagt Mælk|0561
|Opland|0561
|Oplandene|0561
|Opland Fylke|0561-0562
|Oplismenus|0562
|oplivende Midler|0562
|Oplysningsbureauer|0562-0563
|Oplysningsbureauet for Erhvervene|0563
|Oplysningskontor|0563
|Oplysningstiden|0563-0564
|Oplysningsvæsenets Fond|0564
|Oplyste Mænd|0564
|Opløb|0564
|Opløb|0564
|Opløsning|0564
|Opløsning|0564-0566
|Opløsninger|0566-0567
|Opløsningers Teori|0567-0569
|Opløsningstegn|0569
|Opmaaling, Norges geografiske|0569
|Opmand|0569
|Opmarch|0569-0570
|Opmærksomhed|0570-0571
|Opmærksomhedssignal|0571
|Opobalsam|0571
|Opoczno|0571
|Opodeldok|0571
|Opongo|0571
|Opopanax|0571
|Oporto|0571-0572
|Oposchnja|0572
|Opossum|0572
|Opoterapi|0572
|Opotschka|0572
|Opotschno|0573
|Oppebørselsbetjent|0573
|Oppel, Albert|0573
|Oppelia|0573
|Oppeln|0573
|Oppenheim|0573
|Oppenheim, Heinrich Bernhard|0573
|Oppenheim, Lassa Francis Lawrence|0573
|Oppenort, Gilles Marie|0573
|Oppermann|0574
|Oppermann, Carl Rudolf Theodor|0574
|Oppermann, Ludvig Henrik Ferdinand|0574
|Oppert, Gustav Salomon|0574-0575
|Oppert, Jules|0575
|Oppianos|0575
|Oppido Mamertina|0575
|Oppius|0575
|Oppolzer, Egon von|0575
|Oppolzer, Johann, Ritter von|0575-0576
|Oppolzer, Theodor von|0576
|Opponent|0576
|opponere|0576
|opportun|0576
|Opportunisme|0576
|Opportunitetsprincip|0576
|Opposition|0576
|Opposition|0576
|Oppression|0576
|opprimere|0576
|Opredning|0576
|Oprejsning|0576-0577
|Oprejsning for uforskyldt Anholdelse|0577
|Oprejsningsbevilling|0577
|Oprindelsescertifikat|0577-0578
|Opritschnina|0578
|oprulle|0578
|Oprykningsret|0578
|Oprømning|0578
|Oprør.|0578
|Oprørsakten|0578
|Ops|0578
|Opsats|0578
|Opsats|0578-0579
|Opsidder|0579
|Opsigelse|0579
|opskove|0579-0580
|opskyllet Land|0580
|opskørtet|0580
|Opslag|0580
|Opsonin|0580
|Opspyt|0580
|Opstaaende|0580
|Opstabling|0580
|Opstad|0580
|Opstalt|0580
|Opstand|0580
|Opstandelse|0580-0581
|opstigende|0581
|opstigende Tegn|0581
|Opstød|0581
|Opsugning|0581-0582
|Opsugningsorganer og -væv|0582
|Optage|0582
|Optagelse|0582
|Optagelseshjem|0583
|Optagelsesret|0583
|Optagning|0583
|Optakt|0583
|Optant|0583
|Optativ|0583
|optere|0583
|Optik|0583-0584
|Optikus|0584
|optima fide|0584
|optima forma|0584
|Optimater|0584
|optime|0584
|Optimisme|0584
|Optimist|0584
|optimus maximus|0584
|Option|0584-0588
|Optisk Akse|0588
|optisk Bedrag|0588
|optiske Instrumenter|0588
|optisk Glas|0588
|optisk Meteor|0588
|optisk Midtpunkt|0588
|optisk Telegraf|0588
|Optometer|0588
|Optose|0588
|Optotyper|0588
|Optrykning|0588
|Optrækning|0589
|optømme|0589
|Optømmer|0589
|Optømning|0589
|opulent|0589
|Opuntia|0589
|opuntiske Lokrer|0589
|Opus (Værk)|0589
|Opus (By)|0589
|Opusculum|0589
|opus operatum|0589
|Opvarmningsanlæg|0589-0596
|Opzoomer, Cornelis Willum|0596
|Or.|0596
|Or|0596
|ora|0596
|Ora|0596
|Oradea mare|0596
|ora et labora|0596
|Orakel|0596-0597
|oral|0597
|Oran|0597
