# salmonsen/2/21/Articles.lst
#
index|Titel og indhold|0001 0003
|Seipps Vejrfasthedsprøve|0194
|Seïr|0194
|Seisachtheia|0194
|Seisichton|0194
|Seismit Doda, Federico|0194
|Seismograf|0194
|Seismologi|0194
|Seismometer|0194
|Seismonasti|0194
|Seismoskop|0194
|Seistan|0194
|Seitz|0194
|Seitz, Anton|0194
|Seitz, Rudolf|0194
|Sej|0194
|Seja|0194-0195
|Sejanus, Lucius Ælius|0195
|Sejbast|0195
|Sejd|0195
|Sejer|0195
|Sejersted, Johannes|0195
|Sejerværk|0195
|Sejerø|0195
|Sejerø Bugt|0195
|Sejerø Nordvestrev|0195
|Sejghed|0195-0196
|Sejhat|0196
|Sejhval|0196
|Sejjid|0196
|Sejl|0196
|Sejladsanvisninger|0196
|Sejlbaad|0196
|Sejldug|0196
|sejle|0196-0197
|Sejler (Søv.)|0197
|Sejler (se Mursvaler)|0197
|Sejlet|0197
|Sejlgarn|0197
|Sejlmanøvre|0197
|Sejlorden|0197
|Sejlordre|0197
|Sejlrute|0197-0198
|Sejlskib|0198-0201
|Sejlsport|0201
|Sejnebrev|0201
|Sejny|0201
|Séjour, Victor|0201
|Sejrsfader|0201
|Sejrshætte|0201
|Sejrskorte og Sejrshue|0201
|Sejrø|0201
|sejse|0201-0202
|Sejsing|0202
|Sekant|0202
|Sekel|0202
|Sekel|0202
|Sekiat|0202
|Sekken|0202
|Sekles, Bernhard|0202
|Sekondløjtnant|0202
|Sekret|0202
|Sekret|0202
|Sekretariat|0202
|Sekreta utskottet|0202
|Sekretbeholdere|0202
|Sekretin|0202
|Sekretion (se Kirtel)|0202
|Sekretion (i Geologi)|0202
|Sekretær|0202-0203
|Sekretær (Rovfugl)|0203
|Seksa|0203
|Seksagesimalsystem|0203
|Seksender|0203
|Sekskant|0203
|Seksring|0203
|Sekstakkord|0203
|Sekstant|0203-0204
|Sekstanten|0204
|Sekstantjern|0204
|Sekstet|0204
|Sekstol|0204
|Seksualorganer|0204
|Seksualpsykologi|0204
|seksuel|0204
|Sekt|0204
|Sekt|0204
|Sektion|0204
|Sektion|0204
|Sektor|0205
|Sektor|0205
|Sektor-Lukker|0205
|Sekularfest|0205
|Sekularisation|0205
|sekulær|0205
|sekulær (geol.)|0205
|sekulære Formændringer|0205
|Sekund (Tid)|0205
|Sekund (matematik)|0205
|Sekund (Tone)|0205
|sekunda|0205
|Sekundakkord|0205
|Sekundant|0205
|Sekundaveksel|0205
|sekundere|0205
|Sekundogenitur|0205
|Sekundpendul|0205
|sekundær|0205
|Sekundærbaner|0205
|sekundære Dannelser|0205
|Sekundærinfektion|0205
|Sekundærstrøm|0206
|Sekuritet|0206
|Sekvens|0206
|Sekvester|0206
|Sekvester|0206
|Sekvestration|0206
|Sekvestrotomi|0206
|Sel|0206
|Sel (Herred)|0206
|Sela|0206
|Selache|0206
|Selachier|0206
|Seladon|0206
|Seladonit|0206
|Seladon-Porcelæn|0206
|Selaginella|0206-0207
|Selaginellaceæ|0207
|Selam|0207
|Selamlik|0207
|Seland, Hans Andreas Johannesson|0207-0208
|Selangor|0208
|Selanik|0208
|Selaslys|0208
|Selb|0208
|Selborne|0208
|Selborne, William Waldgrawe Palmer|0208
|Selbu|0208-0209
|Selbusjøen|0209
|Selby|0209
|Selby|0209
|Selden, John|0209
|Seldshukker|0209-0210
|Sele 8se Seletøj)|0210
|Sele (Flod)|0210
|Selefke|0210
|Selektion|0210
|Selen|0210
|Selen|0210
|Selenbly|0210
|Selene|0210
|Selenga|0210
|Selenit|0211
|Selenitcement|0211
|Selenkobber|0211
|Selenodonter|0211
|Selenografi|0211
|Selenotypi|0211
|Selensølv|0211
|Selenter-Sø|0211
|Sélestat|0211
|Seletryk|0211
|Seletøj|0211
|Seleukia|0211-0212
|Seleukider|0212
|Seleukos|0212
|Selfactor|0212
|Selfgovernment|0212-0213
|selfmade-man|0213
|Selichot|0213
|Seliger|0213
|Seliger, Max|0213
|Seligman, Edwin Robert Anderson|0213
|Seligmann, Georg Sofus|0213
|Seligmannit|0213
|Selim|0213-0214
|Seline|0214
|Selinum|0214
|Selinus|0214
|Selje|0214
|Selje (se Pil)|0214
|Seljord|0214-0215
|Selk|0215
|Selke|0215
|Selkirk|0215
|Selkirk, Alexander|0215
|Selkit ell. Selk|0215
|Sell, Christian|0215
|sella|0215
|Sella, Quintino|0216
|sella curulis|0216
|sella gestatoria|0216
|Sellait|0216
|Sellasia|0216
|sella stercoraria|0216
|Sella turcica|0216
|Sellény, Joseph|0216
|Selleri|0216
|Selles sur Cher|0217
|selling-stakes|0217
|Selma|0217
|Selmar, Peter Emil|0217
|Selmeczbanya|0217
|Selmer, Christian August|0217
|Selmer, Hannibal Peter|0217
|Selmer, Hans|0217-0218
|Selmer, Jens|0218
|Selmer, Johan Peter|0218-0219
|Selning|0219
|Selters, Nieder-|0219
|Selsey ell. Selsea|0219
|Selskab|0219
|Selskab, det Kgl. Danske for Fædrenelandets Historie og Sprog|0219
|Selskab, norske geografiske|0219
|Selskab, norske medicinske|0219
|Selskaber|0219-0220
|Selskabet for de norske fiskeriers fremme|0220
|Selskabet for Naturlærens Udbredelse|0220
|Selskabet til de skiønne og nyttige Videnskabers Forfremmelse|0220
|Selskab for Norges Vel, Det kongelige|0220-0221
|Selskabsregning|0221
|Selskabsret|0221
|Selskabsøerne|0221-0222
|Selsmyren ell. Selsvolden|0222
|Selsnæpe|0222
|Selsort|0222
|Selsø|0222
|Selters Vand|0222
|Seltjarnarnes|0222
|Selvangivelse (ved Forbrydelse)|0222
|Selvangivelse (Beskatning)|0222
|Selvantændelse|0222-0223
|Selvas|0223
|Selvatico, Pietro|0223
|Selvbefrugtning|0223-0224
|Selvbeskatningen|0224
|Selvbesmittelse|0224
|Selvbestøvning|0224
|Selvbevidsthed|0224
|Selvbinder|0224
|Selvdannelse|0224
|Selvejer|0224
|Selverhverv|0224
|Selvforbrænding|0224
|Selvfordøjelse|0224
|Selvforgiftning|0224-0225
|Selvforsikring|0225
|Selvforsvar|0225
|Selvforyngelse|0225
|Selvfølelse|0225
|Selvhelbredelse|0225
|Selvhersker|0225
|Selvhjælpssalg|0225-0226
|selvhærdende Staal|0226
|Selvhævende Mel|0226
|Selvimprægnering|0226
|Selvinduktion|0226
|Selvjanka|0226
|Selvladegeværer|0226
|Selvladevaaben|0226-0228
|Selvlemlæstelse|0228
|Selvlemlæstelse (Autotomi)|0228
|Selvlyd|0228
|Selvmord|0228-0229
|Selvpensionering|0229
|selvregistrerende ell. registrerende|0229
|Selvregulering|0229
|Selvrensning|0229
|Selvsaaning|0229
|Selvskud|0229
|Selvskyldner|0229
|Selvskyldnerkautionist|0229
|Selvstyre|0229
|selvtonende Papir|0229
|Selvtægt|0229-0230
|Selvudvikling|0230
|Selwyn, George Augustus|0230
|Selymbria|0230
|Selø|0230
|Sem|0230
|Sem (Herred)|0230-0231
|Semafor|0231
|Semaja|0231
|Semang|0231
|Semarang|0231
|Semasiologi ell. Semantik|0231-0232
|Se-ma-tsien|0232
|Semb, Joseph Frantz Oscar|0232
|Sember|0232
|Šembera, Alois Vojtěch|0232-0233
|Sembrancher|0233
|Sembrich, Marcella|0233
|Semecarpus|0233
|Semele|0233
|semel emissum volat irrevocabile verbum|0233
|Semen|0233
|Semen|0233
|Semendria|0233
|Semeni|0233
|Semenov|0233
|Semester|0233
|Semgallen|0233
|semi|0233
|Semiarianere|0233
|Semidiapente|0233
|Semiditonus|0233
|Semi-Emaillemetode|0233
|Semien|0233
|Semikolon|0233
|Semilor|0233
|Seminara|0233-0234
|Seminarist|0234
|Seminarium|0234-0235
|Seminarium Fredericianum|0235
|Seminarium Lapponicum|0235
|Seminoler|0235
|Semionotussandsten|0235
|Semiotik|0235
|Semipalatinsk|0235
|Semipelagianere|0235
|Semipelagianisme|0236
|semipelagianske Skole|0236
|Semipermeable|0236
|Semiramis|0236
|Semirjetschensk|0236
|Semis ell. Semissis|0236
|semitiske Sprog|0236-0238
|semitisk Filologi|0238
|Semitisme|0238
|Semitonium|0238
|Semitter|0238-0239
|Semle|0239
|Semler, Johann Salomo|0239
|Semliki|0239
|Semlin|0239
|Semmelweis, Ignaz Philipp|0239-0240
|Semmering|0240
|Semnan|0240
|Semne|0240
|Semnoner|0240
|Semnopithecus|0240
|Semnoz|0240
|Semois|0240
|Semolei, Giovanni Battista Franco|0240
|Semologi|0240-0241
|Semon, Sir Felix|0241
|Semoner|0241
|Semonides|0241
|Sémonville, Charles Louis de|0241
|Semo Sancus|0241
|Semoule|0241
|Semoy|0241
|Sempach|0241
|semper|0241
|Semper, Carl Gottfried|0241-0242
|Semper, Gottfried|0242
|Sempertin|0242
|Sempervivum|0242
|semplice|0242
|sempre|0242
|Sempronius|0242
|Semsem|0242
|Semslæder|0243
|Semstvo|0243
|Semulje|0243
|Semur en Auxois|0243
|sen.|0243
|Sen|0243
|Senancour, Étienne Pivert de|0243-0244
|Senar|0244
|Senarmontit|0244
|Sénart, Émile Charles Marie|0244
|Senat|0244-0245
|Senator|0245
|senatus auctoritas|0245
|senatus consultum|0245
|senatus populusque Romanus|0245
|Send|0245
|Send|0245
|Sendai|0245
|Sendjerli|0245-0246
|Sendshi|0246
|Sene|0246
|Senebier, Jean|0246
|Senebiera|0246
|Seneca|0246
|Seneca, Lucius Annæus|0246
|Seneca, Lucius Annæus|0246-0247
|Seneca|0247
|Seneca Falls|0247
|Senechal|0247-0248
|Senecio|0248-0249
|Senefelder, Aloys|0249
|Seneffe|0249
|Senegal (Flod)|0249
|Senegal (Koloni)|0249-0250
|Senegalgummi|0250
|Senegalle|0250
|Senegambien|0250
|Senegarod|0250-0251
|Senegræs|0251
|Senehinde|0251
|Senehoppen|0251
|Seneknude|0251
|Seneplastik|0251
|Senerefleks|0251
|Seneschal|0251
|Seneskede|0251
|Senestrækning|0251
|Senestyltefod|0251
|Seneuil, J. G. C.|0251
|Sen-Eunuchoidisme|0251
|Senfl, Ludwig|0251
|Seng|0251-0253
|Sengetæge|0253
|Sengilei|0253
|senglacial|0253
|Sengotik|0253
|Sengsvin|0253
|Senguel|0253
|Senigallia|0253
|senil|0253
|Senilitet|0253
|Senio|0253
|Senior|0253
|Senior, William Nassau|0254
|Seniorat|0254
|Senja|0254
|Senkovskij, Ossip Ivanovitsch|0254
|Senkrah, Arma Leoretta|0254
|Senlis|0254
|Senna|0254
|Sennâr|0254-0255
|Senne|0255
|Sennep|0255
|Sennepskaal|0255
|Sennepskage|0255
|Sennepsolie|0255
|Sennepspapir|0255
|Sennepsplaster|0255
|Senneri|0255
|Sennesblade|0255
|Sennesbælge|0255-0256
|Sennheim|0256
|Sennyey, Paul|0256
|Šenoa, August|0256
|Senoi|0256
|Senon|0256
|Senoner|0256
|Sénones|0256
|se non è vero è ben trovato|0256
|señor|0256
|Sen-Renaissance|0256
|Sens|0256-0257
|Sensation|0257
|sens commun|0257
|Sensibilisatorer|0257
|sensibel|0257
|sensibilisere|0257
|Sensibilitet|0257
|Sensitivitet|0257
|Sensitometri|0257
|sensomotorisk|0257
|Sensorium|0257
|Sensualisme|0257-0258
|Sensualitet|0258
|sensuel|0258
|sensu stricto|0258
|Sentens|0258
|Sententiarier|0258
|Senter|0258
|sentere|0258
|sentimental|0258
|Sentinum|0258
|Senussi|0258
|senza|0258
|Seo de Urgel|0258
|Seoni|0258
|Sepalodi|0258
|separat|0258
|Separatfred|0258
|Separation|0258-0259
|Separationsret|0259
|Separatisme|0259
|Separatist|0259
|Separatister|0259
|Separator|0259
|separere|0259
|Sepforis|0259
|Sepia|0259
|Sepia-Jerntryk|0259
|Sepiapapir|0259
|Sepiategning|0259-0260
|Sepiatone|0260
|Sepino|0260
|Sepiolit|0260
|Sepolcro|0260
|Sepoy|0260
|Sepp, Johann Nepomuk|0260
|Sepsin|0260
|Sepsis|0260
|Septarier|0260
|September|0260
|September-Konventionen|0261
|September-Lovene|0261
|September-Myrderierne|0261
|September-Revolution|0261
|Septembriseurer|0261
|Septembrister|0261
|septemvir|0261
|Septenar|0261
|Septennat|0261
|Septentrio|0261
|Septer|0261
|Septerion|0261
|Septet|0261
|Septicopyæmi|0261
|Septic tank|0261
|septidi|0261
|Septikæmi|0261-0262
|Sept Iles, Les|0262
|Septim|0262
|Septimakkord|0262
|Septimanien|0262
|Septimer|0262
|Septimius Severus, Lucius|0262
|Septimol|0262
|septisk|0262
|Septoria|0262
|Septuagesima|0262
|Septuaginta|0262
|Septum|0262
|Sepúlveda, Juan Ginés de|0262
|Sepúlveda, Lorenzo de|0262
|Sequaner|0262
|Sequoia|0263
|Serachs|0263
|Serafer|0263
|Serafimerlasarettet|0263
|Serafimermedaille|0263
|Serafimerordenen|0263-0264
|Serafini, Filippo|0264
|Serafiske Brødre|0264
|Serafshan|0264
|Serail|0264
|Seraing|0264
|Serajevo|0264
|Serampur|0264-0265
|Seran|0265
|Serao, Mathilde|0265
|Serapeion|0265-0266
|Serapion|0266
|Serapis|0266
|Serasker|0266
|Seravezza|0266
|Serbal|0266
|Serber|0266
|Serbien|0266-0277
|Serbien, Gammel- ell. Raška|0277
|serbisk Kirke|0277
|serbisk Sprog og Litteratur|0277-0280
|Serchio|0280
|Sercial|0280
|Serdar|0280
|Serdica|0280
|Serdovsk|0280
|Serdze Kamen|0280
|Séré, Octave|0280
|Seregno|0280
|Serein|0280
|Serena, La|0280
|Serenade|0280
|Serenissimus|0280
|Serenitet|0280
|Serenos|0280
|Serenus Sammonicus, Quintus|0280
|Serer|0280
|Seres|0280-0281
|Sereth|0281
|Serethlinien|0281
|Serfanto, Serfo|0281
|Sergej|0281
|Sergel, Johan Tobias|0281-0282
|Sergent|0282
|Sergenter, de fire fra Rochelle|0282
|Sergievsk|0282
|Sergievskij Posad|0282
|Sergios|0282
|Sergipe|0282
|Sergius|0282
|Sergius og Bacchus|0283
|seriale Knopper|0283
|Seriba|0283
|Sericin|0283
|Sericit|0283
|Serie|0283
|Seriema|0283
|Seriemaskine|0283
|Serifos|0283
|Sérignan|0283
|Serika|0283
|Serimeter|0283
|Serin|0283
|Sering, Max|0283
|Seringapatam|0283
|Serino|0283
|Serinus|0283
|Serio|0283
|serioso|0283
|seriøs|0283
|Serjania|0283
|Serjeant at arms|0283-0284
|Serjeant at law|0284
|Serk|0284
|Serkland|0284
|Serlachius, Carl Allan|0284
|Serlachius, Johan Julian|0284
|Serlio, Sebastiano|0284
|Sermersok|0284
|Sermilik|0284-0285
|Ser Musahib|0285
|Sernander, Johan Rutger|0285
|Sernf|0285
|Serolide|0285
|Serologi|0285
|Serone|0285
|Seroux d'Agincourt, Jean Baptiste Louis Georges|0285
|Serov, Alexander|0285-0286
|Serov, Valentin Alexandrovich|0286
|sero venientibus ossa|0286
|Serpa|0286
|Serpa Pinto, Alexandre Alberto da Rocha de|0286
|Serpens|0286
|Serpent|0287
|Serpentes|0287
|Serpentin|0287
|Serpentin (se Marietidsel)|0287
|Serpentine|0287
|Serpentine (geol.)|0287
|Serpentinedans|0287
|Serpentini|0287
|Serpette, Gaston|0287
|Serpez|0287
|serpiginosus|0287
|Serpuchov|0287
|Serpulidæ|0287
|Serpulit|0287
|Serra|0287
|Serra, Luigi|0287
|Serradella|0287
|Serradifalco|0287
|Serra do Mar|0288
|Serraner|0288
|Serrano y Dominguez, Francisco|0288
|Serrasalmo|0288
|Serratula|0288
|Serre|0288
|Serresfines|0288
|Serret, Joseph Alfred|0288
|Serridslev|0288
|Serrure, Constant Philip|0288-0289
|Sers el Lajnah|0289
|Sertorius, Quintus|0289
|Sertulariidæ|0289
|Serubabel|0289
|Serum|0289
|Serumalbumin|0289
|Serumbehandling|0289-0291
|Serumglobulin|0291-0292
|Seruminstitut, Statens|0292
|Serumkasein|0292
|Serumsygdom|0292
|Serumterapi|0292
|Servaes, Franz Theodor Hubert|0292
|Servais, Adrien François|0293
|Serval|0293
|Servante|0293
|Servatius|0293
|Servator|0293
|servere|0293
|Servér Pasha|0293
|Servet, Michael|0293
|Servia|0293
|Service|0293-0294
|Servières, Georg|0294
|Serviet|0294
|servil|0294
|Servilius|0294
|Serviteur|0294
|Servitter|0294
|Servitut|0294-0295
|servitutes|0295
|Servius|0295
|Servius Tullius|0295
|servus|0295-0297
|Servus servorum Dei|0297
|serøs|0297
|serøse Vædsker|0297-0298
|serøs Hinde|0298
|Sesam|0298
|Sesamben|0298
|Sesamolie|0298
|Sesamplante|0298
|Sesamum|0298
|Sescheller|0298
|Sesel|0298
|Sesia|0298
|Sesia|0298
|Sesostris|0298-0299
|Sesrymner|0299
|Sessa|0299
|Sesshu|0299
|Session|0300
|Sested|0300
|Sestertius|0300
|Sestine|0300
|Sestius, Publius|0300
|Sesto, Cesare da|0300
|Sesto Calende|0300
|Sestos|0300
|Sestri|0300
|Set|0300
|Set|0301
|Setaccioli, Giacomo|0301
|Setaria|0301
|Setesdal|0301
|Sethianere|0301
|Sethos|0301
|Setif|0301-0302
|Setnesmoen|0302
|Setshuan|0302
|Setskog|0302
|Settembrini, Luigi|0302
|Setter|0302
|Settignano|0302
|Settimo, Ruggero|0302
|Settle, Elkanah|0302
|Settlement|0302-0303
|Settling days|0303
|Setubal|0303
|Setälä, Emil Nestor|0303
|Seudre|0303
|Seue, de, Christian Martini |0303-0304
|Seuffert, Hermann|0304
|Seul|0304
|Seume, Johann Gottfried|0304
|Seurat, Georges|0304
|Seurre, Bernard Gabriel og Charles Emile Marie|0305
|Sevalen|0305
|Sevastopol|0305-0306
|Ševčik, Otokar|0306
|Sevenbom|0306
|Sevenoaks|0306
|Severac, Deodot de|0306
|Severianere ell. Theodosianere|0306
|Severien|0306
|Séverin, Fernand|0306
|Severinus|0306
|Severn|0306-0307
|Severn|0307
|Severo Dvinsk|0307
|Severus, Alexander|0307
|Severus, Cassius|0307
|Severus, Flavius Valerius|0307
|Severus, Libius|0307
|Severus, Lucius Septimius|0307
|Severus, Sulpicius|0307
|Sevier|0307
|Sévigné, Marie de Rabutin Chantal de|0307-0308
|Sevilla|0308-0310
|Sevlijevo|0310
|Sèvre|0310
|Sèvres (By)|0310
|Sèvres (Porcelænsfabrik)|0310-0311
|Sèvres-Traktaten|0311
|Sevsk|0311
|Sevum|0311
|Seward, Albert Charles|0311
|Seward, William H.|0311-0312
|sexagenarius|0312
|Sexagesima|0312
|sexaginta|0312
|Sexe, Sjur Aamundssøn|0312
|Sextans|0312
|sextarius|0312
|sextidi|0312
|Sextilis|0312
|Sextilis, Lucius|0312
|Sextius, Quintus|0312
|sextum|0312
|Sextus Empiricus|0312
|sexus|0312
|Seybertit|0312
|Seybouse|0312
|Seychellerne|0312-0313
|Seydel, Max von|0313
|Seydel, Rudolph|0313
|Seyðisfjörður|0313
|Seydlitz, Friedrich Wilhelm|0313-0314
|Seyffardt, Ernst|0314
|Seyfried, Ignaz Zaver von|0314
|Seyffarth, Gustav|0314
|Seymour (Byer i U. S. A.)|0314
|Seymour (eng. Adelsslægt)|0314-0315
|Seymour, George Hamilton|0315
|Seymour, Michael|0315
|Seyne sur Mer, la|0315
|Seyon|0315
|Seyssel|0315
|Sézanne|0315
|Sèze, R. de|0315
|Sezima, Karel|0315
|Sezze|0315
|sf|0315
|Sfakia|0315
|Sfakioter|0315
|Sfakteria|0315
|Sfalerit|0315
|Sfax|0316
|Sfinks|0316-0317
|Sfinx|0317
|Sforza|0317-0318
|sforzando|0318
|Sfragistik|0318
|Sfumato|0318
|Sfygmograf|0318
|Sfygmologi|0318
|Sfære|0318
|Sfærernes Harmoni|0318
|sfærisk Afstand|0318
|sfæriske Koordinater|0318
|sfæriske Polygoner|0318
|sfærisk Geometri|0318
|sfærisk Sted|0318
|sfærisk Trigonometri|0318-0319
|Sfæritter|0319
|sfæroidal Tilstand|0319
|Sfæroide|0319
|Sfærokrystaller (se Sfærolitter)|0319
|Sfærokrystaller (botanik)|0319
|Sfærolitter|0319
|Sfærometer|0319
|Sfærosiderit|0319
|Sgambati, Giovanni|0319
|Sgiersk|0319
|Sgrafitto|0319-0320
|'s Gravenhage|0320
|sh.|0320
|Shabbetaj Zebi|0320
|Shacharit|0320
|Shack|0320
|Shackleton, Ernest Henry|0320-0321
|Shadrinsk|0321
|Shadwell, Arthur|0321
|Shadwell, Thomas|0321
|Shaftesbury|0321
|Shaftesbury, Anthony Ashley Cooper|0321-0322
|Shaftesbury, Anthony Ashley Cooper (3. Jarl)|0322
|Shaftesbury, Anthony Ashley Cooper (7. Jarl)|0322-0323
|Shag|0323
|Shaguna, Andreas|0323
|Shah|0323
|Shahaptin|0323
|Shahi|0323
|Shahjehanpur|0323
|Shah Semend|0323
|Shâhzâde|0323
|Shakers|0323
|Shakespeare, William|0323-0331
|Shakespeare, William (Musiker)|0331
|Shakespeare Cliff|0331
|Sham|0331
|Shaman|0331
|Shamanisme|0331-0332
|Shamokin|0332
|Shampooing|0332
|Shamyl|0332
|Shan|0332-0333
|Shânâhmeh|0333
|Shangalla|0333
|Shanghai|0333
|Shanklin|0333
|Shannon|0333-0334
|Shannon, Charles Hazelwood|0334
|Shannon, James Jebusa|0334
|Shannonbridge|0334
|Shannon Ø|0334
|Shansi|0334
|Shanstater|0334
|Shantung|0334
|Shaohing|0335
|Shap|0335
|Shapingmaskine|0335
|Shapley, Harlow|0335
|Shâpûr|0335-0336
|Sharksbay|0336
|Sharon|0336
|Sharp, William|0336
|Sharpe, Samuel|0336
|Sharpeyske Traade|0336
|Sharpsburg|0336
|Shasta|0336
|Shatsk|0336
|Shait-el-Arab|0336
|Shattuckit|0336
|Shaw, Albert|0336
|Shaw, Byam|0336
|Shaw, George Bernard|0336-0337
|Shaw, Henry Wheeler|0337
|Shaw, Richard Norman|0337
|Shaw, Robert Barclay|0337
|Shawl|0337
|Shaw-Lefevre, George|0337-0338
|Shawni|0338
|Sheasmør|0338
|Shebat|0338
|Sheboygan|0338
|Shebujev|0338
|Shedlock, John South|0338
|Shedtage|0338
|Shee, Martin Arthur|0338
|Sheerness|0338
|Sheffield|0338
|Sheheresade|0338
|Shehr-i-sebs|0338-0339
|Sheik|0339
|Sheikhi-Sekten|0339
|Sheik-ul-Islam|0339
|Sheil, Richard|0339
|Shelbyville|0339
|Sheldon, Edward Brewster|0339
|Sheljabov, Andrej|0339
|Sheljesnovodsk, Zeležnovodsk|0339
|Shellak|0339
|Shelley, Mary Wollstonecraft|0339
|Shelley, Percy Bysshe|0339-0340
|Shemakha|0341
|Shenandoah|0341
|Shenandoah|0341
|Shenectady|0341
|Shenshin|0341
|Shensi|0341
|Shenstone, William|0341
|Sheol|0341
|Shepard, Charles Upham|0341
|Shepherdia|0341
|Sheppey|0341
|Shepshed|0341
|Shepton Mallet|0341
|Sherardia|0341
|Sherardisering|0342
|Sheraton, Thomas|0342
|Sherborne|0342
|Sherbrooke|0342
|Sherbrooke|0342
|Sheridan, Philipp Henry|0342
|Sheridan, Richard Brinsley|0342-0343
|Sheriff|0343
|Sherisebs|0343
|Sherman|0343
|Sherman, John|0343-0344
|Sherman, William Tecumseh|0344
|Shermann Bill|0344
|Sherry|0344
|Sherry Cobbler|0344
|Sherwood, Percy|0344
|Sherwood Forest|0344
|Sheshonk|0344
|Shetelig, Haakon|0344
|Shetlands-Øerne|0344-0345
|Shibbolet|0345
|Shields, North|0345
|Shields, South|0345-0346
|Shifnal|0346
|Shiisme|0346
|Shiitter|0346
|Shikarpur|0346
|Shikoku|0346
|Shildon|0346
|Shilka|0346
|Shilling|0346
|Shillong Peak|0346
|Shilluk|0346
|Shimabara|0346
|Shimonoseki|0346
|Shin, Loch|0346
|Shingava|0346
|Shinnin|0346
|Shinto, Shintoisme|0346
|Shipley|0346-0347
|Shipload|0347
|Shirak-Steppe|0347
|Shiras|0347
|Shire (Grevskab)|0347
|Shire (Flod)|0347
|Shirley, James|0347
|Shirley and Freemantle|0347
|Shirongoler|0347
|Shirting|0347
|Shir u khurshid|0347
|Shirvan|0347
|Shitchi-to|0347-0348
|Shitomir|0348
|Shiwah|0348
|Shizdra|0348
|Shizuoka|0348
|Shock|0348
|Shoddy|0348
|Shoeburyness|0348
|Shofar|0348
|Shogun|0348
|Shogunat|0348
|Sholapur|0348
|Shore|0348
|Shorea|0348
|Shoreditch|0348
|Shorncliffe|0348-0349
|Shortleaf pine|0349
|Shoshoni|0349
|Shrapnel|0349
|Shreveport|0349
|Shrewsbury (By)|0349
|Shrewsbury (Jarletitel)|0349
|Shropshire|0349-0350
|Shu-king|0350
|Shulchan aruk|0350
|Shumshu|0350
|Shunsui, Tamenaga|0350
|Shuntlampe|0350
|Shunt-Maaler|0350
|Shuntmaskine|0350
|Shuri|0350
|Shushter|0350
|Shuster, William Morgan|0350
|Shuswap|0350
|Shöngjang|0350
|Si (Node)|0350
|Si (kem. Tegn)|0350
|Siak|0350
|Sialider|0350
|Sialkot|0350
|Siam|0350-0353
|Siamang|0353
|Siambugt|0353
|Siamesere|0353
|Siamesiske hvide Elefantorden|0353
|siamesiske Tvillinger|0353
|siamesisk Sprog|0353
|Siam-Hamp|0353
|Siam-Kardemomme|0353
|Sianfu|0353
|Siangtan|0353
|Siatista|0353
|Šiauliai|0353
|Sibambe|0353
|Sibawajhi|0353
|Sibbaldia|0353
|Sibbern, Frederik Christian|0353-0355
|Sibbern, Valentin Christian Vilhelm og Georg Christian|0355
|Sibelius, Johan Julius Kristian|0355-0356
|Sibenet|0356
|Šibenik|0356
|Siberechts, Jan|0356
|Siberit|0356
|Sibi|0356
|Sibilanter|0356
|Sibilja|0356
|Sibillini|0356
|Sibirien|0356-0359
|Sibirien, Ny|0359
|Sibirienne|0359
|Sibirisk Jernbane|0359-0360
|Sibirisk Kystprovins|0360
|Sibirjakov, Alexander Michailovitsch|0360
|Sibiu|0360
|Siboni, Giuseppe og Erik Anton Valdemar|0360
|Sibour, Marie Dominique Auguste|0360-0361
|Sibsagar|0361
|Sibylla|0361
|Sibyller|0361
|sibyllinske Bøger|0361
|sic|0361
|Sicard, François Léon|0361-0362
|Sicard, Roch-Ambroise Cucurron|0362
|Siccardi, Giuseppe|0362
|Siccimeter|0362
|Sichota Alin|0362
|Siciliana|0362
|Siciliano|0362
|sicilianske Vesper|0362
|Sicilien|0362-0367
|Sicilier, Begge|0367-0368
|sic Itur ad astra|0368
|Sick, Ingeborg Maria|0368
|Sick, Johannes Peter Kristian|0368
|Sick, Theodor Bernhard|0368
|Sickel, Theodor v.|0368
|Sickingen, Franz von|0368-0369
|sic transit gloria mundi|0369
|sic volo, sic jubeo|0369
|sic vos non vobis|0369
|Sicyos|0369
|Sid ell. Sidh|0369
|Sida|0369
|Sidaner, Le, Henri|0369
|Siddefod|0369
|siddende|0369
|Siddha'er|0369
|Siddim|0369
|Siddons, Sarah|0369-0370
|Siddur|0370
|Side (mat.)|0370
|Side (Sømandssprog)|0370
|Side (Oldtidsby)|0370
|Sideafvigelse|0370
|Sideflader|0370
|Sidegangsvogn|0370
|Sidegevær|0370
|Sidegren|0370
|Sideknop|0370
|Sidelinie (Slægtninge)|0370
|Sidelinie (se Fisk)|0370
|Sidelyd|0370
|Sidemoræne|0370
|Sidemund|0370
|Sidenbladh, Karl|0370
|Sidenbladh, Per Elis|0370-0371
|Sidensvans|0371
|sideordnede|0371
|Sidepodning|0371
|Sideraftit|0371
|sideral|0371
|Sideringult|0371
|siderisk Aar|0371
|Siderisme|0371
|Siderit|0371
|Sideritter|0371
|Siderografi|0371
|Siderolitter|0371
|Siderosis|0371
|Siderostat|0371
|Siderosthen-Lubrose|0371
|Sideroxylon|0371
|Siders|0371
|Siderurgi|0371
|Sidesikring|0371
|Sideskærm|0371
|Sidesting|0371
|Sidestævning|0372
|Sidgwick, Henry|0372
|Sidhat|0372
|Sidi|0372
|Sidi-bel-Abbès|0372
|si diis placet|0372
