# salmonsen/2/25/Articles.lst
#
index|Titel og indhold|0001 0003
|Villaespesa, Francisco|0179
|Villaflor|0179
|Villafranca|0179
|Villafranca|0179
|Villafranca de los Barros|0179
|Villafranca del Panadés|0179
|Villajoyosa|0179
|Villalar|0179
|Villalobos, Francisco de|0179
|Villalobos, Rosendo|0179
|Villamaninit|0179
|Villamediana, Juan de Tarsis|0179-0180
|Villa Medici|0180
|Villa Mercedes|0180
|Willamette|0180
|Villancico|0180
|Villanelle|0180
|Villani|0180
|Villa Nova de Gaia|0180
|Villa Nova de Goa|0180
|Villa Nova de Portimao|0180
|Villanovatiden|0180
|Villa Nueva|0180-0181
|Villanueva de la Serena|0181
|Villa nueva de la Vera Cruz|0181
|Villanueva del Grao|0181
|Villanueva y Geltrú|0181
|Villarceau, Antoine Joseph François Yvon|0181
|Willard, Frances Elizabeth|0181
|Villard de Honnecourt|0181
|Villa Real|0181
|Villareal|0181
|Villa Real de São Antão|0181
|Villaret, Foulques|0181
|Villari, Pasquale|0181-0182
|Villarica|0182
|Villa Rica del Espirito Santo|0182
|Villarosa|0182
|Villarreal|0182
|Villarrobledo|0182
|Villars, Claude Louis Hector|0182
|Willarts|0182
|Villaservitut|0182
|Willatzen, Peter Johann|0182
|Villavicencio, Pedro Núnez de|0182
|Villaviciosa|0182
|Villaviciosa, José de|0182-0183
|Villa Viçosa|0183
|Villa Vieja|0183
|Willdenow, Karl Ludwig|0183
|Wille, Bruno|0183
|Wille, Hans Jacob|0183
|Wille, Johann Georg|0183
|Wille, Johan Nordal Fischer|0183-0184
|Wille, Ulrich|0184
|Ville aux Bois lès Pontaveret|0184
|Willeborts, Thomas|0184
|Willebroeck|0184
|Ville d'Avray|0184
|Villedieu lès Poêles|0184
|Ville en Tardenois|0184
|Villefranche|0184
|Villefranche de Lauragais|0184
|Villefranche de Rouergue|0184
|Villefranche sur Saône|0185
|Villegas, Estéban Manuel de|0185
|Villegas, José|0185
|villeggiatura|0185
|Willehad|0185
|Villehardouin, Jofroi de|0185
|Villejuif|0185
|Villèle, Joseph|0186
|Villemain, Abel|0186
|Willemer, Marianne|0186
|Villemessant, Jean Hippolyte Cartier de|0186
|Villemin, Jean Antoine|0186
|Willemit|0186
|Willemoes|0186-0187
|Willemoes, Peter|0187
|Villemomble|0187
|Willems, Florent|0187
|Willems, Jean François|0187-0188
|Willemstad|0188
|Willemstad|0188
|Villemur|0188
|Villena|0188
|Villena, Enrique de|0188
|Villenave d'Ornon|0188
|Villeneuve|0188
|Villeneuve|0188
|Villeneuve, Pierre Charles Jean Baptiste Silvestre de|0188-0189
|Villeneuve-de-Berg|0189
|Villeneuve-l'Archevêque|0189
|Villeneuve-lès-Avignon|0189
|Villeneuve-lès-Béziers|0189
|Villeneuve-lès-Maguelonne|0189
|Villeneuve-Saint-Georges|0189
|Villeneuve-sur-Lot|0189
|Villeneuve-sur-Yonne|0189
|Willenhall|0189
|Villeroi|0189-0190
|Villers-Bretonneux|0190
|Villers-Cotterets|0190
|Villers-Guislain|0190
|Villers-Plouich|0190
|Villersexel|0190
|Willesden|0190
|Villestrup|0190
|Willette, Adolphe Léon|0190
|Villette, La|0190-0191
|Villeurbanne|0191
|William|0191
|William, Fort|0191
|Williams, Alberto|0191
|Williams, G.|0191
|Williams, John|0191
|Williams, Monier|0191
|Williams, Roger|0191
|Williamsburg|0191
|Williamson, Alexander William|0191
|Williamson, Francis John|0192
|Williamson, William Crawford|0192
|Williamsport|0192
|Williamstown|0192
|Willibald|0192
|Willibrord|0192
|villicus|0192
|Villiers|0192
|Villiers, Charles Pelham|0192
|Villiers, G.|0192
|Villiers-sur-Marne|0192
|Willimantic|0192
|Villingen|0192
|Willington|0192
|Willington Quay|0192
|Willis, Bailey|0192
|Willis, Nathaniel Parker|0192-0193
|Willis, Thomas|0193
|Willisen, Wilhelm von|0193
|Willkomm, Moritz|0193
|Willman, Per Anders Johan og Hedvig Charlotta Constantia|0193
|Villmanstrand|0193-0194
|Willmers, Heinrich Rudolph|0194
|Villoing, Alexander|0194
|Villoison, Jean Baptiste Gaspard d'Ansse de|0194
|Villon, François de Montcorbier|0194
|Willowmore|0194
|Wills, William Gorman|0194
|Willums, Olaf A.|0195
|Willumsen, Edith|0195
|Willumsen, Jens Ferdinand|0195-0196
|Villus|0196
|Willyamit|0196
|Wilm, Nicolai von|0196
|Vilmar, August Friedrich Christian|0196
|Wilmersdorf|0196
|Wilmington|0196-0197
|Wilmot, John|0197
|Wilms, Jan Willem|0197
|Wilmslow|0197
|Vilna|0197
|Wilno|0197-0198
|Wilse, Jacob Nicolai|0198
|Wilsing, Johannes|0198-0199
|Wilson, Kap|0199
|Wilson, Alexander|0199
|Wilson, Alexander|0199
|Wilson, Charles Thomson Rees|0199
|Wilson, Daniel|0199
|Wilson, Edmund Beecher|0199
|Wilson, Henry|0199
|Wilson, Henry Hughes|0199-0200
|Wilson, Horace Hayman|0200
|Wilson, John|0200
|Wilson, John|0200
|Wilson, Richard|0200
|Wilson, Robert Thomas|0200-0201
|Wilson, Thomas Woodrow|0201-0203
|Wilson's Sygdom|0203
|Wilster|0203
|Wilster|0203-0204
|Wilster, Christian Frederik Emil|0204
|Wilster, Ernst Henrik Claude|0204
|Wilstermarsk-Kvæg|0204
|Vilsund|0204
|Wilt, Marie|0204
|Wilton|0204-0205
|Wilton, Ebba|0205
|Wiltshire|0205
|Vilui|0205
|Viluit|0205
|Vilvorde|0205
|Vilvorde(n)|0205
|Wilzer|0205
|Wiman, Anders|0206
|Wiman, Karl Johan Josef Ernst|0206
|Wimbledon|0206
|Wimbledonsagen|0206
|Wimborne Minster|0206
|Vimeiro|0206
|Wimereux|0206
|Wimille|0206
|Viminalis|0206
|Wimmer, August Marius Nicolai|0206
|Wimmer, Ludvig Frands Adalbert|0206-0207
|Vimmerby|0207
|Vimoutiers|0207
|Vimpel|0207
|Vimpelbæreren|0207
|Wimperg|0208
|Wimpffen, Emanuel Felix|0208
|Wimpffen, Felix|0208
|Wimpffen, Franz|0208
|vi muneris|0208
|Vimy|0208
|Vin|0208-0211
|Vina|0211
|Vinaand|0211
|Vinaandstermometer|0211
|Vinadio|0212
|Vinafgift|0212
|vinaigre|0212
|Vinaigrette|0212
|Vinalier|0212
|Vinaricky, Karel|0212
|Vinaroz|0212
|Vinaya|0212
|Vinayes|0212
|Vinbjergsnegl|0212
|Winblad, Ulla|0212
|vin brûlé|0212
|Vinbær|0212
|Vinça|0212
|Vinca|0213
|Vincandel|0213
|Vincennes|0213
|Vincennes|0213
|Vincens, Charles|0213
|Vincent, Edgar|0213
|Vincent, François André|0213
|Vincent, St.|0213
|Vincente, San|0213
|Vincent fra Beauvais|0213
|Vincentius, Den hellige|0213
|Vincentius de Paulo|0213
|Vincentius Lerinensis (fra Lerinum)|0214
|Vincenzo da Pavia|0214
|Vincetoxicum|0214
|Winchelsea|0214
|Winchester|0214
|Winchester|0214
|Vinchon, Auguste Jean Baptiste|0214
|Vinci, Leonardo|0215
|Vinci, Leonardo da|0215-0216
|Vinckboons, David|0216
|Vincke, Georg von|0216-0217
|Winckelmann, Johann Joachim|0217
|Winckler, Hugo|0217
|Vinçotte, Thomas|0217-0218
|Vind|0218-0219
|Vind (Søværn)|0219
|Vind (Adelsslægt)|0219-0221
|Vind, Oluf (Ole)|0221
|Vindaks|0221
|Windau|0221
|Vindbestøvning|0221
|Vindbrud|0221
|Vindbøjtel|0221
|Vindbøsse|0221
|Vinde|0221
|Vinde|0221
|vinde|0221
|Vindebom|0221
|Vindebomme|0221
|Vindebro|0221
|Vindel|0221
|Windelband, Vilhelm|0221-0222
|Vindelektricitetsværker|0222
|Vindelfamilien|0222
|Vindelflade|0222
|Vindelicien|0222
|Vindellinie|0222
|Vindeltrappe|0222
|Vindeltrappe|0222
|Vindelälven|0222
|Winden|0222
|Vindenes Taarn|0222
|Vinder|0222
|Vindereb|0222
|Windermere|0222
|Winderstein, Hans|0222
|Vinderup|0223
|vindex|0223
|Vindex, Gajus Julius|0223
|Vindfang|0223
|Vind-Fløj|0223
|Vindfælde|0223
|Vindguder|0223
|Windham, William|0223
|Vindharpe|0223
|Vindharper|0223
|Vindhas|0223
|Windhoek eller Windhuk|0224
|Vindhose|0224
|Vindhund|0224
|Vindhya|0224
|vindicere|0224
|Vindicta|0224
|Vindikationsret|0224-0226
|Vinding (Borgerslægt)|0226-0227
|Winding, Antoinette (Agis) Cathrine Helene|0227
|Winding, August Henrik|0227
|Vinding, Rasmus|0227
|Vindinge|0227-0228
|Vindinger|0228
|Vindings- og Tabs-Konto|0228
|Windisch, Ernst Wilh. Oskar|0228
|Windischgrätz, Alfred|0228
|Windischgrätz, Alfred og Otto|0228
|Vindkedel|0228
|Vindkolik|0228
|Vindlade|0228
|Windlesore|0229
|Vindmaaleapparat|0229
|Vindmaaling|0229
|Vindmotor|0229-0234
|Vindmølle|0234
|Vindobona|0234
|Windombill|0234
|Vindonissa|0234
|Vindpiber|0234
|Vindregulator|0234
|vindret|0234
|Vindretningsmaaler|0234-0235
|Wind River Range|0235
|Vindrose|0235
|Vindrossel|0235
|Vindrue|0235
|Vindruekur|0235
|Windscheid, Bernhard Joseph Hubert|0235
|Vinds Grav|0235
|Vindsked|0236
|vindskæv|0236
|vindskæve Flader|0236
|Vindslugning|0236
|Windsor|0236
|Windsor|0236
|Vindspiller|0236
|vindstille Bælte|0236
|Vindstyrke|0236
|Vindstyrkemaaler|0236-0237
|Vindsystemer|0237
|Windthorst, Ludwig|0237
|Vindtrykket|0237-0238
|Vindue|0238-0239
|Vinduesrose|0239
|Vinduesruder|0239-0240
|Windward Islands|0240
|Vindæg|0240
|Vindøje|0240
|Vinea, Francesco|0240
|Vinea|0240
|Vineddike|0240
|Vineland|0240
|Winer, Johann Georg Benedikt|0240
|Vinet, Alexandre Rodolphe|0240-0241
|Vineta|0241
|Vinfamilien|0241
|Vinga|0241
|Vingaard, Hans og Mads|0241
|Wingate, Sir Francis Reginald|0241
|Wingate, James Lawton, Sir|0241
|Winge, Adolf Herluf|0241-0242
|Winge, Emanuel Fredrik Hagbarth|0242
|Winge, Herman Peter|0242
|Winge, Mårten Eskil|0242
|Winge, Paul Emanuel|0242-0243
|Winge, Per|0243
|Winge, Øjvind|0243
|Vingefisk|0243
|Vingefrugt|0243
|Vingelé|0243
|Vinger|0243-0244
|Vinger|0244
|Vingerhoed|0244
|Vinger og Odal|0244
|Vinge-Skedeknæ|0244
|Vingesnegle|0244-0245
|Vingesvamp|0245
|vinget|0245
|Vingetap|0245
|Vingne|0245
|Vingolf|0245
|Vingt-et-un|0245
|Vinguder|0245
|Vingulmark|0245
|Vingærsvamp|0245
|Vinhofers|0245
|Viniegra y Lasso, Salvador|0245
|Winipeg|0245
|Winipeg Sø|0245
|Vinje|0245-0246
|Vinje, Aasmund Olafsen|0246-0248
|Vinkel (matematik)|0248
|Vinkel (teknisk)|0248
|Winkel, Jan te|0248
|Winkel, Lammert Allard te|0248
|Winkelblech, Karl Georg|0248-0249
|Vinkeleg|0249
|Vinkelhage|0249
|Vinkelhagen|0249
|Vinkelhastighed|0249
|Winkel Horn, Erhard Frederik|0249
|Vinkeljern|0249
|Vinkelmaaler|0249
|Vinkelmaalet|0249
|Vinkelmaaling|0249
|Winkelmann, Hermann|0249
|Vinkelprismet|0249-0250
|vinkelret|0250
|Winkelried, Arnold|0250
|Vinkelskriver|0250
|Vinkelspejlet|0250
|Vinkelvægtstang|0250
|Winkler, Hans Karl Albert|0250-0251
|Winkler, Karl Gottfried Theodor|0251
|Vinkulationsforretninger|0251
|vinkulere|0251
|Vinkyper|0251
|Vinland|0251-0252
|Vinlus|0252-0253
|Vinmonopolet i Norge|0253
|Winne, Liévin de|0253
|Winnebago|0253
|Winnebago-Søen|0253-0254
|Winnecke, Friedrich August Theodor|0254
|Winnecke's Komet|0254
|Vinnen, Karl|0254
|Winnipeg|0254
|Winnipegosis-Søen|0254
|Winnipeg River|0254
|Winnipeg-Søen|0254-0255
|Vinnitjenko, Volodimir|0255
|Vinnitza|0255
|Vinogradoff, Paul Gavrilovič|0255
|Vinolie|0255
|Winona|0255
|Vinoy, Joseph|0255-0256
|Vinpalme|0256
|Vinpunch|0256
|Vinpæle|0256
|Vinranke|0256-0258
|Vinrankefamilien|0258
|Vinrose|0258
|Winroth, Alfred Ossian|0258-0259
|Vin-Rude|0259
|Winschoten|0259
|Winsford|0259
|Vinskat|0259
|Winsløw, Carl|0259
|Winsløw, Frederik Christian|0259-0260
|Winsløw, Jacob Benignus|0260
|Winsnes, Hanna Olava|0260
|Vinsnes, Johan Frederik|0260
|Winsor, Justin|0260
|Vinsprit|0260
|Vinsten|0260
|Vinsten, Tændernes|0260
|Vinstenslav|0260
|Vinstok|0260
|Winston-Salem|0260
|Vinstra|0260
|Winstrup, Peter|0260-0261
|Vinsuppe|0261
|Vinsyre|0261
|Winteceaster|0261
|Vintem|0261
|Vinter (astronomisk)|0261-0262
|Winter, Lucretia Wilhelmina van|0262
|Winter, Peter|0262
|Vinterasters|0262
|Winterberg|0262
|Vinterblomme|0262
|Vinterdam|0262
|Vinterdragt|0262
|Vinter-Eg|0262
|Winterfeld, Karl Georg August Vivigens von|0262
|Winterfeldt, Hans Karl von|0262
|Winterfeldt, Jørgen Balthasar|0262
|Winterfeldt's Stiftelse|0262
|Vinterfældning|0262
|Vintergrøn|0262-0263
|Vintergrøn|0263
|Vintergrønfamilien|0263
|Vintergrønfamlien|0263
|Vintergrønt|0263
|Vintergrøntolie|0263
|Vintergæk|0263
|Winterhalter, Franz Xaver|0263
|Vinter Hansen, Julie Marie|0263
|Vinterhave|0263
|Vinterhavn|0264
|Winterhjelm, Hedvig Charlotte|0264
|Winterhjelm, Kristian Anastis|0264
|Winter-Hjelm, Otto|0264
|Vinterkarse|0264
|Vinterklausul|0264
|Vinterknopper|0264
|Vintermusvaage|0264
|Vinterrug|0264
|Vinterræddike|0264
|Wintersbark|0264
|Vintersbølle|0264
|Vinterskolen|0264-0265
|Vintersolhverv|0265
|Vinterspinat|0265
|Winterswijk|0265
|Vintersæd|0265
|Vintersøvn|0265
|Winterthur|0265
|Vintertordenvejr|0265-0266
|Vinterviken|0266
|Winther, Christian|0266
|Winther, Georg Peter|0266
|Winther, Gert Henrik|0266-0267
|Winther, Hans Thøger|0267
|Winther, Rasmus Villads Christian Ferdinand|0267-0269
|Wintzingerode Ferdinand, von|0269
|Vinum|0269
|Vioa|0269
|vi officii|0269
|Vioform|0269
|Viol|0269
|Viol|0269
|Viola|0269-0270
|Viola|0270-0271
|Violan|0271
|Violation|0271
|Violbrand|0271
|Violeïn|0271
|violent|0271
|violento|0271
|Violet|0271
|Violettræ|0271
|Violet wood|0271
|Violfamilien|0271
|Violin|0271
|Violinistkrampe|0271
|Violinnøgle|0271
|Violle|0272
|Viollet, Paul Marie|0272
|Viollet-le-Duc, Eugéne Emmanuel|0272
|violon|0272
|Violoncel|0272
|Violoncello|0272
|violone|0272
|Violrod|0272-0273
|Violsnegl|0273
|Violsten|0273
|Violtræ|0273
|Vionville|0273
|Viosa|0273
|Viotta, Henri|0273
|Viotti, Giovanni Battista|0273-0274
|Vipaç|0274
|Viperider|0274
|Viperidæ|0274
|Wipla|0274
|Vippegalge|0274
|Vippegarn|0274
|Wipper|0274
|Vipstjærter|0274-0275
|Vipunen|0275
|Vique|0275
|Viques|0275
|vir|0275
|Virag|0275
|Virak, Olibanum|0275
|Viraktræ|0275
|Virbalis|0275
|Wirballen|0275
|Virbius|0275
|Virchow, Rudolf|0275-0276
|Wir deutsche fürchten Gott, und sonst nichts in der Welt|0276
|Virdung, Sebastian|0276
|Vire (By)|0276
|Vire (Flod)|0276
|Vire (af engelsk wire)|0276
|wire|0276
|Virelai|0276
|Virement|0276
|Virescens|0276
|Viret, Pierre|0276
|Virgenes, Kap|0276
|Virgil|0277
|Virgin, Christian Adolf|0277
|Virginal|0277
|Virgines ecclesiasticæ|0277
|Virgin Gorda|0277
|Virginia (Romerinde)|0277
|Virginia (Stat)|0277-0278
|Virginia City|0278
|Virginia-Hjort|0278
|Virgin Islands|0278
|Virgin Islands of United States|0278
|Virginitet|0278
|Virginius|0278
|Virginsk Sumpcypres|0278
|Virglbanen|0278
|Virgloriakalk|0278
|Virgo|0278
|Virgo (astronomisk)|0278
|Viriathus|0278
|Viribus unitis|0278
|Viridit|0278
|Virijaure|0278
|viril|0278
|Virilisme|0278
|Virilstemme|0278-0279
|Viriplaca|0279
|Virisjaure|0279
|viritim|0279
|virkelig|0279
|Virkning|0279
|Virkningsgrad|0279
|Virk Sund|0279
|Wirksworth|0279
|Wirnt von Gravenberg|0279
|Viroconium|0279
|Virodunum|0279
|Virolafedt|0279
|Virovitica|0279
|Wirsching, Otto|0279
|Wirsén, Carl David af|0279-0280
|Wirsén, Gustav Fredrik|0280
|Wirsung, Johann Georg|0280
|Wirszjarv|0280
|Virta bro|0280
|Wirth, Karl Joseph|0280
|Wirth, Max|0280-0281
|Virton|0281
|Virtsjärv|0281
|Virtualitet|0281
|virtuel|0281
|virtuelle Arbejders Princip|0281
|virtuelle Hastigheders Princip|0281
|Virtuos|0281
|Virtus|0281
|Wirtz, Paul|0281-0282
|Virués, Cristóbal de|0282
|Virulens|0282-0283
|virulent|0283
|Virungabjergene|0283
|Virunum|0283
|Virus|0283
|Virus fixe|0283
|Vis|0283
|Wis.|0283
|Visarga|0283
|vis-à-vis|0283
|Vis-à-vis|0283
|Visaya|0283
|Wisbech|0283
|Visborggaard|0283-0284
|Visby|0284-0285
|Visby, Carl Holger|0285
|Visby Bredning|0285
|Visbyske Søret|0285
|Viscacha|0285
|Viscaria|0285-0286
|Viscaya|0286
|Viscellingarn|0286
|Viscera|0286
|Wischehrad|0286
|Vischer, August|0286
|Vischer, Friedrich Theodor|0286
|Vischer, PeterPeter, den Ældre|0286
|Vischer, Wilhelm|0286
|Vischera|0286-0287
|Vischering, Clemens August Droste zu|0287
|Vischer'ske Kanal|0287
|Vischnij Volotschek|0287
|Viscin|0287
|Wisconsin|0287-0288
|Wisconsin River|0288
|visconte|0288
|Visconti|0288-0289
|Visconti, Ennio Quirino|0289
|Visconti, Louis Tullius Joachim|0289
|Visconti, Pietro Ercole|0289
|Visconti-Venosta, Emilio|0289-0290
|viscount|0290
|Viscum|0290
|Visdal, Jo|0290
|Visdommens Bog|0290-0291
|Visdomslitteratur|0291
|Visdomstand|0291
|Vise|0291
|Visé|0291
|Visebøger|0291-0292
|Wiseman, Nicholas Patrick Stephen|0292
|Wisén, Theodor|0292
|Wiscent|0292
|Viser|0292
|Viser|0292
|Viserhøjder|0292
|Viserskive|0292
|Viserværk|0292
|Vises Sten|0292
|Wiset|0292
|Viseu|0292
|Wishaw|0292
|Vishnu|0292-0293
|Vishnu-Purana|0293
|Vishnu Smriti|0293
|Vishnutherium|0293
|visibel|0293
|Visin|0293
|vis inertiæ|0293
|Vising, Per Johan|0293-0294
|Visingsö|0294
|Vision|0294
|Visionslitteratur|0294
|Visir|0294
|Visir|0294
|Visirplade|0294
|Visit|0294
|Visitantinderne|0294
|Visitation|0294
|Visitatores|0295
|Visitats|0295
|visitere|0295
|Visitkort|0295
|Viskan|0295
|Viskelæder|0295
|Visker|0295-0296
|Viskesnor|0296
|Viskestok|0296
|Vis-Knut|0296
|Viskose|0296
|Viskosimeter,|0296
|Viskositet|0296
|Viskum|0296
|Wisla|0296
|Wislicenus, Hans|0296
|Wislicenus, Hermann|0296-0297
|Wislicenus, Johannes|0297
|Wislicenus, Walter Friedrich|0297
|Vislie, Vetle|0297
|Vis major|0297
|Wismar|0297-0298
|Vismut|0298
|Vismutblende|0298
|Vismutbronze|0298
|Vismutfalerts|0298
|Vismutglans|0298
|Vismutguld|0298
|Vismuthvidt|0298
|Vismuthydroxyd|0298
|Vismutilte|0298-0299
|Vismutklorid|0299
|Vismutkobberblende|0299
|Vismutkoboltkis|0299
|Vismutlegeringer|0299
|Vismutmaleri|0299
|Vismutnitrat|0299
|Vismutokker|0299
|Vismutoxyd|0299
|Vismutoxydjodidgallat|0299
|Vismutoxyklorid|0299
|Vismutsalte|0299
|Vismutspat|0299
|Vismutspiral|0299
|Vismutsulfid|0299
|Vismutsyre|0299
|Vismutsølv|0299
|Visna|0299
|Visnepolitik|0299
|Visnusarman|0299
|Visoko|0299
|Visontium|0299
|Visp|0300
|Vispered|0300
|Visscher, Cornelis|0300
|Visscher, Roemer|0300
|Wisse|0300
|Visse|0300
|Visseaal|0300
|Wissembourg|0300
|Vissen|0300
|Wissing, Heinrich|0300
|Wissler, Anders|0300
|Wissmann, Hermann, v.|0300-0301
|vista|0301
|Wistaria|0301
|Visted, Kristofer|0301
|Vistrand, Per Gustav|0301
|Vistrica|0301
|Visuel|0301
|Visum|0301-0302
|vis vitalis|0302
|Wit, Paul de|0302
|vita|0302
|vita ante acta|0302
|vita brevis, ars longa|0302
|Vitaceæ|0302
|vital|0302
|vitale Bevægelser|0302
|Vitalfarvning|0302
|Vitalianus|0302
|Vitaliebrødrene|0302
|Vitalis|0302
|Vitalisme|0302
|Vitalitet|0302
|Vitalitet|0302
|Vitalkapacitet|0302
|vitam impendere vero|0302
|Vitaminer|0302-0304
|Vitamon|0304
|Witan|0304
|Vitasta|0304
|Vite, Timoteo della|0304-0305
|Vitebsk|0305
|Vitellin|0305
|Vitellius, Aulus|0305-0306
|Vitelo|0306
|Witena-gemot|0306
|Viterbo|0306
|Vitet, Ludovic|0306
|Vitex|0306
|With|0306-0307
|With, Carl Edward|0307
|With, Carl Johannes|0307
|With, Georg Christian|0307
|With, Jesper Peter|0307-0308
|With, Karl Henrik|0308
|Witham|0308
|Withamit|0308
|Wither, George|0308
|Witherit|0308
|Withusen, Carl Christopher|0308
|Viti|0308
|Viti|0308
|Viti|0308
|Vitiges|0308
|Viti Levu|0308
|Vitiligo|0308
|Vitim|0308
|Vitis|0308
|Vitium cordis|0308
|vitiøs|0308
|Witkop, Philipp|0308
|Vitkov|0308
|Vitkovice|0308-0309
|Witkowski, Georg|0309
|Witkowski, Isidor|0309
|Witney|0309
|Vitodorum|0309
|Witoid|0309
|Vitoria|0309
|Vitré|0309
|Vitringa, Annes Johan|0309
|Vitriolblyerts|0309
|Vitrioler|0309
|Vitrioler|0309
|Vitriolgruppen|0309
|Vitriolmeter|0309
|Vitriolokker|0309
|Vitriololie|0309
|Vitriolspreder|0309-0310
|Vitrofyr|0310
|Vitrolles, Eugène Arnauld de|0310
|Vitruvius Pollio|0310
|Vitry, Philippe de|0310
|Vitry le François|0310-0311
|Vitry sur Seine|0311
|Vitskøl Kloster|0311
|Witt, Cornelis og Henriette de|0311
|Witt, Jan de|0311-0312
|Witt, Otto|0312
|Witte, Emanuel de|0312
|Witte, Karl|0312
|Witte, Pieter de|0312
|Vitteaux|0313
|Wittekind|0313
|Wittekind|0313
|Vittel|0313
|Wittel, Kasper van|0313
|Wittelbach|0313
|Witten|0313-0314
|Wittenau|0314
|Wittenberg|0314
|Wittenberge|0314
|Witten-Sø|0314
|Vittering|0314
|vitterlige Sager|0314
|Vitterlighedsvidne|0314-0315
|Wittgenstein, Ludwig Adolf Peter|0315
|Wittich, Marie|0315
|Wittichenit|0315
|Wittig, August|0315
|Wittig, Hermann Friedrich|0315
|Wittingau|0315
|Vittingfoss|0315
|Wittmer, Johann Michael|0315
|Vittore, Monte|0315
|Vittoria|0315
|Vittoria, Tomas Luiz de|0315-0316
|Vittoria Colonna|0316
|Vittoria della Volpe, Alessandrio|0316
|Vittorino da Feltre|0316
|Vittorio|0316
|Wittrock, Veit Brecher|0316
|Vittskövle|0316-0317
|Wittstock|0317
|Vitu, Auguste Charles Joseph|0317
|Vitus|0317
|Witwatersrand|0317
|Witz, Konrad|0317
|Witzansky, Harald Theodor|0318
|Witzelsucht|0318
|Vitznau|0318
|Vitzthum v. Eckstädt, Karl Friedrich|0318
|vitæ non scholæ dlscimus|0318
|Viuga|0318
|Viul- og Askerudfoss|0318
|vivace|0318
|Vivaldi, Antonio|0318
|Vivaldo, Ugolino de|0318
|Wivallius, Lars|0318
|Vivang|0318
|Vivanti, Annie|0318-0319
|Vivarais|0319
|Vivarini, Antonio|0319
|Vivasvat|0319
|vivat|0319
|Wiwel, Hylling Georg|0319
|Wiwel, Niels|0319-0320
|Vivendel|0320
|Viverkat|0320
|Vivero|0320
|Viverre|0320
|Viverridæ|0320
|Vives, Juan Luis|0320
|Wiwet, Frederik Vilhelm|0320
|Viveur|0320
|Viviani, René Raphael|0320
|Viviani, Vincenzo|0321
|Vivianit|0321
|Vivianitgruppens Mineraler|0321
|Vivien de Saint-Martin, Louis|0321
|Viviers|0321
|Vivifikation|0321
|vivipare|0321
|Vivipari|0321
|Vivisektion|0321-0323
|vivo|0323
|vivos voco, mortuos plango, fulgura frango|0323
|Vixorit|0323
|Vizagapatam|0323
|Vizaya|0323
|Vizcaya|0323
|Wizelin|0323
|Vizella|0323
|Vizeu|0323-0324
|Vizianagram|0324
|Vizille|0324
|Vizin|0324
|Vizzini|0324
|Vjatka|0324
|Vjatka|0324-0325
|Vjazma|0325
|Vjazniki|0325
|Wjelun|0325
|Vjernoje|0325
|Vlaardingen|0325
|Vlachos, Angelos|0325
|Vlacich, Matthias|0325-0326
|Vlack, Adriaen|0326
|Vladikavkas|0326
|Vladimir|0326-0327
|Vladimir I den Store|0327
|Vladimir|0327
|Vladimir-Bugt|0327
|Vladimir Monomachos|0327
|Vladislav|0327-0329
|Wladislawa|0329
|Vladivostok|0329
|Vlaminck, Maurice de|0329
|Vlasca,|0329
|Vlček, Vaclav|0329
|Wleugel, Severin Segelcke|0329-0330
|Vlieger, Simon Jacobz de|0330
|Vlieland|0330
|Vlies, den gyldne|0330
|Vliet, Hendrik Cornelisz van|0330
|Vliet, Hendrik Willemsz van|0330
|Vlissingen|0330
|Wloclawek|0330
|Wlodawa|0330-0331
|Wlodzimierz-Wolynski|0331
|Vloten, Gerlof van|0331
|Vloten, Johannes van|0331
|Vlozlavsk|0331
|Vltava|0331
|W. O.|0331
|Wo.|0331
|Voandsela|0331
|Woatz|0331
|Woburn|0331
|Woburn|0331
|Vocabularium|0331
|voce|0331
|Vocel, Jan Erazim|0331
|Woche, Die|0331
|Vocontii|0331
|Vod|0331-0333
|Wodan|0333
|Wodehouse|0333
|Vodena|0333
|Vodka|0333
|Vodlozero|0333
|Vodrups Flak|0333
|Vodskov, Hans Sofus|0333
|Voer|0333
|Voergaard|0333
|Woeste, Charles Frederic Auguste|0333-0334
|Woestyne, Karl van de|0334
|Voet|0334
|Voetius, Gysbertus|0334
|Woëvresletten|0334
|Vog|0334
|Vogel, Christian Leberecht|0334
|Vogel, Eduard|0334
|Vogel, Friedrich Wilhelm Ferdinand|0334
|Vogel, Hermann Carl|0334-0335
|Vogel, Hermann Wilhelm|0335
|Vogel, Hugo|0335
|Vogel, Ludwig|0335
|Vogel von Falckenstein, Eduard|0335
|Vogel von Vogelstein, Carl Christian|0335-0336
|Vogeler, Johann Heinrich|0336
|Vogelsberg|0336
|Vogels Fotometer|0336
|Vogelweide|0336
|Vogeserne|0336-0337
|Vogesit|0337
|Vogg|0337
|Voghera|0337
|Vogl, Heinrich|0337
|Vogl, Johann Michael|0337
|Vogl, Johann Nepomuk|0337
|Vogler, Georg Joseph|0337-0338
|Vognborg|0338
|Vogne|0338
|Vognfund|0338-0339
|Vognkedel|0339
|Vognkilometer,|0339
|Vognladning|0339
|Vognladningskilometer|0339
|Vognmester|0339
|Vognopsyn|0339
|Vognsmørelse|0339
|Vognstrup|0339
|Vogorides, Alexander|0339
|Vogrich, Max|0339
|Vogt, Adelgunde Emilie|0339
|Vogt, Carl|0339
|Vogt, Henrik Christian|0339
